y,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,-0.915791,-0.23346186,-2.123008,1.0,2.5823054,-2.766414,2.6282876,-0.17668976,1.0
0,-1.5738232,-1.7002344,0.89034927,1.0,-0.24119681,-0.8110048,2.7302537,-0.027698636,1.0
1,0.19006824,3.3269944,-1.4038651,0.0,1.7515442,-3.6073053,1.3783077,-0.50709504,1.0
1,-0.5206245,1.2742574,-3.4155805,1.0,2.423673,-2.5453587,0.31583613,-1.4875232,0.0
1,-0.7839551,2.0221238,-5.425126,1.0,2.2349892,-3.0713196,-3.2477794,-3.3141124,0.0
1,-0.57063526,1.5291886,-1.5450633,0.0,0.7148577,-1.3255084,-2.0647345,-1.3191757,1.0
0,-2.0047343,-0.25762686,0.09291077,0.0,0.6052378,-0.59410906,2.1717134,-1.1316631,0.0
1,-1.4166933,1.7737925,-2.6924312,0.0,0.16435657,-0.9249063,-0.5466763,-2.7802997,0.0
1,-0.6268777,2.5890899,0.79266745,0.0,0.48914936,-2.2634363,2.0002525,0.5894911,0.0
0,-2.2023969,-0.34737977,1.0611659,1.0,-0.5398086,-0.3215549,0.18015367,-1.8509047,0.0
1,0.06172937,1.0229406,-0.90910536,0.0,2.0208383,-2.4451158,0.45982552,-0.625545,0.0
0,-2.1696403,1.8311446,1.7139392,1.0,0.05174291,-1.150887,1.5058122,0.075398594,1.0
1,-1.0914326,0.161762,1.1244586,0.0,0.3868152,-0.32895,0.736457,-0.0533908,1.0
1,-0.17594597,1.7244961,-4.765594,0.0,1.6546758,-2.6654086,-2.002491,-0.8621423,1.0
0,-1.7036109,-1.4553673,0.16221869,0.0,0.2138958,-0.3696157,-1.352975,-3.0379348,0.0
1,-1.2630007,1.2377646,-2.940188,0.0,0.7242062,-2.1989093,-2.224573,-2.161238,0.0
0,-2.4999738,-1.4499087,-2.2430882,1.0,-0.18171386,-0.98378146,-1.8598229,-3.9099786,0.0
1,-1.1708672,1.0103697,-3.5653641,0.0,0.055480152,-0.765947,-0.8990284,-2.498492,0.0
1,-0.16620106,1.7742649,1.0585263,0.0,1.8450553,-2.001728,1.3216819,0.71779895,0.0
0,-2.0337248,-1.7463226,3.0586514,1.0,-0.09972287,0.1439305,3.3024898,-0.19156098,1.0
1,-0.1217771,2.2163148,-0.36154705,1.0,2.283402,-3.5707023,2.2060244,-0.4488728,1.0
1,-0.21750249,1.6203003,1.6556435,0.0,1.8395233,-2.4859924,2.1009693,0.0811879,1.0
0,-2.506929,0.5457889,2.193032,1.0,0.5496781,-1.0372707,-0.30104434,-0.86133754,0.0
1,0.04745835,1.9371085,-0.20537037,0.0,2.1004462,-2.2719498,3.495477,0.27404127,1.0
0,-2.0156474,0.3151958,2.3140974,1.0,-0.77877676,-0.9243225,1.2885104,-0.31557035,0.0
0,-2.8349278,1.3077266,3.1643755,0.0,0.27351588,-0.5524197,0.30929482,-0.8834833,1.0
1,-0.6468195,0.6741017,0.80441624,1.0,2.4680789,-2.2806027,1.9972742,-0.71078295,0.0
1,0.05185458,2.2585783,0.40280038,0.0,1.6553901,-2.9365335,2.5459151,0.48807344,1.0
1,-0.29740506,2.433282,2.6474843,0.0,1.1014953,-2.7193453,4.177192,-0.31712443,0.0
0,-2.6586442,-0.56429726,0.27863038,0.0,0.9824194,-0.6466116,0.8537038,-1.2915521,1.0
1,-0.6473384,2.6190448,0.07570398,0.0,1.8596609,-2.2356849,2.1771832,0.23961684,1.0
0,-2.3128781,-0.663726,3.9820585,1.0,0.002693534,0.18009865,2.8764203,1.2748843,0.0
0,-2.0211139,0.827081,1.7719395,1.0,0.35320696,-1.547421,-0.5326011,-1.1721809,1.0
0,-2.7440925,-0.21007198,3.4133897,1.0,-0.22930641,-0.068779886,1.235948,-1.0791913,1.0
1,-0.74973476,1.2648613,0.10946822,0.0,1.24073,-1.9857602,2.8507276,-0.56341743,1.0
1,-0.62351626,1.3312113,2.0405533,0.0,1.099182,-2.157436,2.7276235,0.73816407,0.0
0,-2.8313143,-0.44350243,1.4883956,1.0,-0.079145156,-0.65669626,0.4980298,-1.383312,1.0
0,-2.148251,1.9724183,3.9584513,1.0,-0.2665292,-1.5362557,0.9671794,-0.48178107,1.0
0,-1.7577534,1.0315115,-0.41449618,0.0,-0.13408633,-0.66481495,-1.7119052,-4.0413485,0.0
0,-2.1375623,-0.306161,3.5569887,1.0,-0.18746312,-0.98000264,1.7439007,-0.25842088,1.0
0,-2.6543672,-0.04584846,1.3729057,1.0,-0.22553737,-0.24980009,1.3077502,-1.6187768,0.0
1,-0.80495137,0.6175356,-0.603072,0.0,0.37236738,-1.2917916,0.59867835,0.18078578,1.0
1,-0.18410169,1.8205208,-1.8777082,1.0,3.6790066,-3.2812197,1.5107398,0.7320738,0.0
0,-2.3163118,-0.08282323,-0.14355385,1.0,-0.8314508,-0.9838488,-0.4246673,-2.7234187,0.0
0,-2.7541673,-0.50093067,-1.9934021,1.0,-0.36035478,-0.057181507,-1.8912318,-2.8928437,0.0
1,-0.43017012,0.75704575,0.7447563,1.0,2.3323326,-2.993083,1.0498219,0.1308575,0.0
0,-2.1013064,-1.1047382,0.4244882,0.0,-0.047876373,-0.5081595,-1.1335647,-3.1230755,0.0
0,-2.9237416,0.19195288,2.0257087,1.0,0.20192054,0.03365946,1.942236,-0.33905518,0.0
0,-2.1266007,-0.45107257,4.081427,1.0,-0.6234301,-0.16813363,1.8589634,-0.89334416,1.0
1,0.27516073,0.6939401,3.2692463,0.0,1.942273,-1.7264345,1.8116926,-0.124016434,0.0
0,-2.8053455,-1.7853751,1.8460819,1.0,-0.25158992,0.5512421,0.7371787,-2.7704554,1.0
1,0.036041707,1.5483633,-0.72617996,0.0,1.4385295,-1.888105,0.8548962,-0.5279405,1.0
1,-0.7158777,0.8143709,-3.0341759,1.0,2.5953062,-3.0130088,1.852139,-0.09640604,1.0
0,-1.9056623,-0.46996415,-0.04529512,1.0,-0.7113531,-0.14234202,-0.24133494,-1.8419712,1.0
1,-0.7575065,1.242526,-1.3547969,0.0,1.1267152,-1.6621376,-2.4399006,-1.4228173,0.0
1,-0.79148686,2.2197826,-2.3654475,1.0,2.206656,-3.9812422,1.3284858,0.11873558,1.0
0,-2.336695,-0.33660254,0.8219417,1.0,-0.8601143,-0.03738776,0.42314133,-1.248006,1.0
1,-0.69554293,1.7959107,-0.6085702,0.0,0.9219619,-2.1441948,-0.0061690807,-1.173055,0.0
1,0.4034884,2.0342107,-0.29238135,0.0,1.2369003,-2.1451793,0.7054683,-0.050353095,1.0
0,-2.0374715,0.7900329,4.1498,1.0,0.19704735,-1.206215,2.5931127,-0.058247924,0.0
1,0.050676465,1.1774843,-0.7272893,0.0,0.7120017,-1.2977624,-0.50300837,-1.4207689,1.0
0,-2.7824512,-0.8520866,3.0456128,0.0,-0.18625951,0.0523199,2.150846,-0.82736295,1.0
1,-0.17578104,1.1438615,-1.5672035,0.0,1.1621583,-1.8793977,0.682927,-0.17675704,1.0
0,-2.1192172,-1.931638,3.3468678,1.0,0.05702652,-0.2956387,2.9275029,-0.019888818,0.0
0,-2.4645116,-0.7597494,0.44436324,1.0,-0.0011040345,-0.11004299,1.9574246,-0.9494157,1.0
1,-0.38651776,2.0701153,1.8541474,0.0,1.6061715,-2.6521986,1.9807891,1.1651187,1.0
0,-2.137277,0.65139556,2.0478275,0.0,-0.3174731,0.016332448,1.2981882,-1.174613,0.0
0,-2.9216337,0.387967,-0.02009511,1.0,0.08407235,-0.8929206,-0.8947267,-2.502625,0.0
0,-2.7282977,0.49594015,0.98292077,1.0,-0.50076133,-1.1450919,-0.5646193,-2.552563,1.0
0,-2.182557,0.8282799,3.6228085,1.0,-0.32952845,0.037231803,0.2434659,-0.23080838,1.0
0,-2.5589676,-1.3720391,1.9330481,1.0,-0.123080306,-0.2978837,3.2499442,-0.9546763,0.0
0,-2.5242445,0.30534518,-2.5051153,0.0,-0.01712592,-0.10804796,-1.8957852,-2.9897847,0.0
0,-2.989262,0.8614891,4.097446,0.0,0.41137812,-1.0851716,2.672562,0.1286148,0.0
1,-0.06604287,1.3667923,0.8685838,0.0,1.1735114,-1.4805326,1.2445364,-0.37455577,0.0
0,-2.1932428,0.97176343,4.5062695,1.0,0.4545821,-1.2617762,3.9833899,-0.48359564,1.0
1,0.0063596964,2.686111,-2.7275598,1.0,2.944413,-2.7854357,0.25279707,-0.39226684,0.0
1,-0.056803375,1.051486,1.9001416,1.0,2.5397491,-2.428881,1.2100422,-0.086458415,0.0
1,-0.630566,3.7737823,1.5135908,0.0,0.55649924,-2.908468,1.7555803,0.35041103,0.0
1,-0.15856284,0.90429246,-0.4790548,1.0,3.199267,-3.448367,2.0934248,0.48545867,0.0
1,-0.6109923,2.7401805,2.6371863,0.0,0.8575697,-2.4598198,0.8919681,0.78663015,1.0
1,-0.60658664,1.3470103,-1.9022262,0.0,0.6949595,-2.609734,-0.52989596,-1.7202854,0.0
1,-0.11911842,2.0310564,2.8641138,0.0,1.5987138,-1.9875708,0.8730169,-0.25125563,1.0
1,-0.60196346,-0.17604697,-2.6950803,0.0,0.29520154,-0.9695536,-0.07926476,-2.6498616,0.0
1,-1.2251029,1.066309,-3.2550042,1.0,0.9910302,-2.7841625,-2.6360831,-2.147066,1.0
1,-0.091388166,1.6686556,-4.4048204,0.0,1.4986266,-2.329381,-0.54425144,-2.620995,0.0
0,-2.8154626,-0.40431997,6.06793,1.0,0.049722835,-0.6665149,2.2109735,0.5455619,0.0
0,-3.2015195,0.20903653,2.1489701,0.0,0.9081559,-0.116429865,2.233687,0.42229453,0.0
0,-2.713574,-0.6677904,-1.0212402,1.0,-0.17104706,-0.68904954,-0.8298745,-2.1095655,1.0
1,-0.19028932,1.9618089,-1.0634161,0.0,1.0317672,-1.3796256,1.2081876,-0.78675956,1.0
0,-2.6632817,-0.30600834,3.4127893,1.0,-0.7618534,-0.2194793,4.0691433,1.5743364,0.0
1,0.31500912,1.4345039,-0.35370797,1.0,3.3031325,-3.674388,0.75078,1.2411511,1.0
0,-2.0814214,-0.066331625,1.2699705,1.0,0.044734314,-1.2037835,-0.39499545,-1.8764367,0.0
0,-2.5016856,2.159362,1.5239556,1.0,-0.06847008,-1.6380664,0.2906121,0.060566038,1.0
1,-0.3129359,2.724859,1.4155619,1.0,2.2563825,-2.7116718,1.8883812,-0.17141849,1.0
0,-1.2113311,-0.30883238,2.8690226,0.0,-0.08595505,-0.87313986,0.49664497,-1.0881436,1.0
0,-2.5466795,0.4749515,3.3579679,1.0,-0.4553566,-0.9780755,2.204391,0.40864265,1.0
1,-2.127525,2.6135044,1.223779,0.0,0.22420058,-2.2391098,-0.7278768,-0.18883964,0.0
0,-2.3858287,0.22802651,-1.4499477,1.0,-0.6822857,-0.9499749,-0.91293865,-2.457955,0.0
1,0.3939849,1.0401729,0.24912867,0.0,2.122217,-2.1838307,3.1017098,0.7068751,1.0
1,0.07563144,0.85538685,-3.00181,0.0,1.7326797,-2.2026498,-1.642153,-2.9446898,0.0
1,-0.39969227,2.1170824,-0.10090467,1.0,2.4423678,-2.9312854,3.0555615,-0.36750537,1.0
1,-0.68168706,-0.25599635,-1.2183731,0.0,0.84909433,-1.2457395,0.5214977,-1.4554765,1.0
0,-2.6959846,-0.17431527,4.867282,1.0,-0.39673427,-0.38198495,2.4788496,-0.20570266,1.0
0,-2.2742345,-1.1864073,1.8533977,1.0,-0.63651586,-0.39090917,-0.47381234,-2.6769714,1.0
0,-2.4200728,-0.05059302,2.5531886,0.0,0.18919796,0.065734,3.141889,0.31835374,1.0
0,-3.0100436,-0.71859026,4.1895556,1.0,0.940848,-0.3499847,3.357256,0.57801855,0.0
0,-1.6209179,0.3038752,1.3121198,1.0,0.4534845,-1.0108886,0.4109292,-1.44865,1.0
0,-2.2313833,0.48826885,-2.6736803,1.0,-0.5983793,-0.7399295,-3.5384765,-2.590403,1.0
1,-0.5063336,1.3382709,-1.1112231,1.0,3.142207,-2.6721697,1.8923062,0.24765627,0.0
0,-2.2012286,-0.080473125,2.9731183,1.0,-0.04447806,-0.9683611,0.4527912,-0.87980926,0.0
0,-2.1253254,-0.30248505,2.5069506,1.0,-0.44334143,-0.38415268,-1.7745594,-3.078764,0.0
1,-0.8830885,0.7657512,-1.4839859,0.0,0.6822066,-1.8459573,0.0060210824,-1.0859857,1.0
0,-1.9917634,-0.69456327,0.97990286,0.0,0.2435016,-0.15358938,0.46168903,-1.6604458,1.0
0,-3.196903,0.43380868,1.3587534,1.0,-0.07676822,-1.4101913,1.1254797,-1.2245142,1.0
1,-0.6461159,2.4511468,0.88938326,0.0,1.5651388,-2.7708411,1.6584251,-0.3604275,1.0
0,-2.749691,-0.417821,-1.7855989,0.0,0.24458934,-0.05382213,-0.17070973,-2.6453137,0.0
1,-0.08590314,1.4897147,0.89082634,0.0,1.8885498,-2.480264,2.6969144,-0.04365787,0.0
1,-0.05119407,1.8422564,1.3992538,0.0,1.4811524,-2.5507693,3.1323743,1.0186896,0.0
1,-0.09042543,0.5897746,-0.7146287,0.0,1.0334158,-0.7700182,1.6765058,-1.0052543,1.0
0,-2.2952714,-0.6687256,3.7622354,1.0,-0.22276105,-0.7765572,3.3988287,-0.540664,0.0
1,-0.48894006,1.4551806,-5.6029744,0.0,0.57122636,-1.8058707,-2.3698344,-2.224279,0.0
0,-1.9114807,0.4366073,2.361782,1.0,0.3208846,-1.1511484,1.6640377,0.67395896,0.0
0,-2.749508,-0.4884187,3.1477747,1.0,-0.04570609,-1.3187214,2.2670617,-1.1408453,0.0
1,-0.25954372,2.1449044,-1.2698312,0.0,1.894353,-2.3191292,2.3117707,0.66761434,0.0
0,-2.417425,0.08776742,6.179372,0.0,0.17101929,-0.31837076,1.6119082,0.56159854,1.0
1,-0.277465,2.0555615,-3.159079,1.0,2.4232793,-3.2621472,2.694654,-0.39556253,0.0
0,-2.1669564,-0.9777786,1.2029352,0.0,0.08566362,-0.45668012,1.044525,-0.56579506,0.0
0,-2.4112563,0.65532887,0.7242336,0.0,-0.081824765,-0.041018963,-1.6514605,-2.0700483,0.0
0,-1.7669222,-0.44435498,2.829055,1.0,0.41150963,-1.3030734,1.2363703,-0.53643984,0.0
0,-2.4737906,-0.6708015,1.0024598,1.0,0.2415402,-1.2138034,1.2228843,-1.8647377,1.0
0,-2.3030648,-1.3041381,-1.9982215,1.0,0.57992655,-0.61249375,-0.39963728,-2.3907263,1.0
1,-0.42577404,2.0392287,0.2650221,0.0,1.3210163,-1.8927803,-0.17043364,0.00936076,1.0
1,-0.5274532,2.509545,-3.026067,1.0,2.9559777,-3.3731194,2.4372633,0.45939222,0.0
0,-2.4841778,-0.011999756,2.109572,1.0,-0.20320104,-0.24997878,0.6823396,-1.1752863,0.0
1,0.53866416,3.0647097,0.6407052,0.0,2.6142976,-2.5362692,1.1429782,0.01135546,1.0
0,-1.8324814,-1.7981029,1.1141119,0.0,-0.4630263,-0.36295897,-0.31059808,-2.424063,1.0
1,-0.33797064,2.0103896,2.3086007,1.0,3.248742,-2.8550124,-0.38938534,-0.10774115,1.0
1,-0.072457045,1.7811378,-2.8643198,0.0,1.294794,-2.3492205,-0.81595206,-2.000027,0.0
1,0.12429762,1.551612,-0.42590988,0.0,1.555207,-2.3569546,0.97840476,-0.28404793,1.0
0,-2.2109804,0.16738692,3.7260518,1.0,-0.5937005,-0.6660085,2.3187082,-0.1276706,0.0
1,0.7033137,1.976849,-2.3898215,0.0,2.1543393,-3.2869396,0.562333,0.3400288,1.0
0,-2.1261642,-1.2661364,0.187567,1.0,-0.088656135,-0.12099573,1.9387791,-1.9665322,1.0
0,-2.2229345,-0.23411101,1.3586152,0.0,0.18793531,-1.2300699,1.4915066,-0.8575729,1.0
0,-2.1875758,0.4247151,1.3651127,1.0,0.07189715,-1.6226578,2.23578,0.6661787,0.0
1,-0.8759887,1.2725236,1.1978791,0.0,1.0735011,-2.3930464,1.7252114,-0.02547492,1.0
1,0.4423223,1.0218399,-1.2210681,0.0,2.2244256,-2.26301,1.5629792,-0.07977352,1.0
0,-2.3799942,2.2578228,0.9626905,0.0,-0.32930934,-0.5733465,-0.15896246,-1.2325135,1.0
0,-1.8110826,-0.9537179,1.7997518,0.0,-0.46453345,-0.18702419,-0.95230526,-2.469236,0.0
1,-0.29828307,0.40286827,0.2969452,0.0,1.1933365,-1.2979205,1.8981328,-0.10927479,1.0
0,-2.492308,-1.099468,-0.694607,1.0,-0.5410887,-0.8966063,-1.4606079,-2.2722306,1.0
1,-0.05202192,3.166244,2.1633315,0.0,1.5590227,-3.4023876,0.4028107,-0.92559314,1.0
1,0.31938297,3.1888354,1.2853187,0.0,2.6534004,-3.1067746,3.3015275,-0.48132467,1.0
1,-0.48285076,2.8475528,-2.2402139,0.0,0.95155346,-2.029939,0.18120134,-0.41827112,1.0
1,-0.06143388,0.7720215,0.14900696,0.0,1.4912076,-1.8131607,1.810069,0.17320567,0.0
0,-1.8024223,-1.6773334,2.9941368,1.0,-0.37837127,-1.1464245,2.4223342,-1.2310243,1.0
0,-2.2931724,-0.7648914,-0.7513933,0.0,0.4273351,-0.58469635,-1.4346725,-2.5512133,0.0
0,-2.1930387,-0.40717587,2.737701,1.0,0.22081915,-1.0798786,1.2168949,-0.71203935,0.0
1,-1.2981352,1.8153309,0.8151062,1.0,2.1488752,-2.323365,0.8382127,0.11528907,1.0
0,-2.755218,0.17412725,0.24093974,1.0,-0.045620747,-0.8789836,0.4183532,-1.4868834,1.0
1,-1.4746404,0.43122733,-0.7223244,0.0,-0.1997171,-0.80155724,-0.19732273,-1.6568102,0.0
0,-2.2106273,1.1701617,-0.17539835,1.0,-0.3986215,-1.7315853,0.19534114,-1.9524992,0.0
0,-2.2488468,2.2038796,0.71348596,0.0,0.6249275,-1.3369346,-1.0391457,-0.654137,1.0
0,-2.2337077,1.1117134,4.5620213,1.0,-0.32839406,-1.2439058,1.6327007,0.11979146,0.0
0,-2.840116,0.56246465,0.059066415,0.0,0.19297355,-0.24024305,-1.1756059,-3.1353927,0.0
1,-0.7504395,1.8919375,-1.3712331,0.0,0.62179637,-1.5628822,0.41296113,-0.7900996,1.0
0,-1.7570369,-1.5859656,-0.58708143,1.0,-0.20471859,-0.49839863,0.15452763,-2.4983087,1.0
1,-0.35464332,3.343054,-0.72985005,0.0,1.6353319,-3.0395288,-0.6317704,-1.006223,1.0
0,-2.677289,1.2866471,3.0624197,1.0,-0.095175594,-1.3725818,1.8073455,0.6437155,0.0
1,-0.012012869,2.297371,-1.5901165,0.0,1.8670502,-2.9344482,1.2200787,0.7828248,0.0
0,-2.965623,-0.88550115,-1.6862059,0.0,0.54050875,-0.0673421,-1.6812916,-3.3662107,1.0
1,-0.74229777,0.6955673,1.1367533,1.0,1.6186991,-3.3613462,3.4859424,-0.22722724,0.0
0,-2.507048,-1.1129775,2.4715328,1.0,-0.01253286,-0.0111195445,0.9511115,-1.1755214,1.0
0,-1.8799795,-0.4955938,-0.83404016,0.0,-0.9444552,0.15926504,-1.8714709,-2.6089778,0.0
1,0.16885477,1.615379,-0.47641826,1.0,3.266477,-2.327314,0.76505995,0.4687529,0.0
0,-2.7020586,-1.0175037,-1.3547342,1.0,0.13276881,-0.1715191,-1.6568099,-3.5008793,0.0
0,-1.8189597,-0.44792575,-2.113113,1.0,-0.04828027,-1.4007108,-2.275014,-3.067216,0.0
1,-0.38160032,1.3368354,-2.1828763,0.0,1.2169044,-1.3090152,-0.56813097,-2.468638,0.0
0,-2.1890395,-2.384111,1.8709916,1.0,-0.68662274,-0.9159493,1.5427978,-2.9101164,0.0
0,-2.3619487,-2.0235586,1.4374597,1.0,-0.46401528,-0.20610425,0.13360566,-3.1510797,0.0
0,-2.1167126,-0.4102987,-1.2109674,1.0,-0.26065367,0.43028164,2.2076128,-1.6327206,1.0
0,-2.3576093,0.019016802,0.760361,1.0,-0.17947249,-1.5110048,0.2959868,-1.8459498,0.0
0,-2.2849684,0.2334125,-1.1176279,1.0,-1.2620392,-0.016486317,-0.018221378,-2.7086775,0.0
1,-0.93944496,2.9812727,0.2641921,0.0,0.7757114,-2.2591538,1.6962624,0.17961985,1.0
0,-2.5811605,-2.5070827,-1.9439502,1.0,0.27381963,-0.33293706,-0.0716449,-3.2528663,0.0
0,-1.8564253,0.0696812,0.62901914,1.0,-0.7850592,-0.82821393,1.7194512,-1.5635756,1.0
1,0.094988376,2.4160693,2.2649293,0.0,1.9772013,-2.9148262,0.3117931,0.24941017,1.0
0,-1.597336,1.2534637,0.005199671,1.0,0.9408058,-1.785613,0.9081968,-0.035553873,0.0
1,-0.7687943,0.30872202,-1.6686375,0.0,0.5899397,-1.2338593,1.338575,-1.4195137,0.0
1,-0.46074304,0.26954806,-0.17846033,0.0,0.7943115,-1.6666144,1.3989722,-0.65269107,1.0
0,-2.3988454,-0.15266134,3.5857456,1.0,0.20958242,-1.0828155,2.267195,-0.30385658,1.0
0,-3.7648127,-0.008743107,1.882369,1.0,0.47722468,-0.2818823,0.85970294,-0.626379,1.0
1,-0.3508602,1.2384949,-2.1366134,0.0,1.8594131,-2.928692,-0.17876756,-1.5968053,1.0
1,-0.22968926,1.7152315,0.38203883,0.0,1.8858658,-3.4216588,2.5583947,0.99087733,0.0
0,-2.116478,0.5912682,1.9996173,1.0,-0.15476689,-0.6597209,1.9719968,-0.42784208,1.0
1,-0.5440887,0.6009761,1.6422646,1.0,1.7143402,-2.2305312,1.4203403,-0.39735058,1.0
1,-0.6937544,2.0891595,-1.551214,0.0,-0.10036981,-2.1588972,0.22843039,-1.6764446,0.0
0,-1.9558483,0.49321985,3.4658132,1.0,0.5724932,-1.6233537,1.5703529,0.62491316,0.0
0,-2.7039547,0.25272214,1.0658915,0.0,-0.10674623,-0.0101956725,0.8807604,-1.1360846,1.0
1,0.036420673,2.282027,0.009863108,1.0,3.0353847,-3.5204268,0.96484214,-0.124002516,0.0
1,-0.5183278,1.7108021,-1.2962482,0.0,1.09189,-2.2431319,-0.72248566,-1.3819569,1.0
0,-2.9555888,0.82229894,1.9311894,0.0,0.65579283,-0.49630606,1.6376264,0.41967362,1.0
0,-2.304129,-0.04351005,3.2563686,1.0,-0.14268887,-0.45027506,0.33092213,-1.1564409,1.0
0,-2.5606916,-0.19862148,-2.2144208,1.0,0.31459838,-0.54208267,-2.0782404,-3.6545086,0.0
