x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,y,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99
0.0,-0.44324327,6.0767927,0.0,8.294043,3.0550237,-2.5530777,1.0803777,8.578711,4.422126,-4.0388956,1.0,1.0,-4.0155277,4.824539,0.0,-5.9097786,0.0,1.0,6.328088,-3.5711951,1.0,0.0,1.1603389,0.0,0.9040277,0.0,3.1147473,1.2336018,-0.8135744,0.7557247,10.874426,0.0,-3.9800992,6.0647864,5.045778,1.0,0.0,-1.2050592,-1.5988426,0.0,0.0,-8.749713,1.3728274,1.0,1.8988531,-1.3558056,0.0,1.0,0.0,0.0,2.0257187,1.0,-2.0403397,0.0,-0.603144,0.67607784,0.0,0.0,0.41710156,0.0,0,12.983482,0.0,4.732609,-4.891759,2.9871979,0.44446462,-8.40489,0.0,-1.3474243,-3.7674103,1.0,1.0,0.0,-3.278895,-3.5866973,0.0,6.354105,12.58295,0.0,2.3893237,1.2627106,2.2512465,-5.2987304,-2.757639,0.0,1.1826489,1.0,0.0,1.9003587,-3.8120918,1.0,1.23768,4.25262,0.0,0.0,-4.139203,0.0
0.0,-2.3497925,7.5523663,0.0,-8.686067,2.9613228,0.7355416,4.981557,5.146767,6.1700845,-8.133524,1.0,0.0,-2.4602919,6.0161033,0.0,-4.792631,0.0,1.0,2.8628345,-7.6654935,1.0,0.0,1.6897514,1.0,1.0461247,0.0,4.722028,-0.8935784,-3.625124,1.1900903,4.6923437,0.0,-3.3211365,6.7319393,4.5130844,0.0,1.0,-0.0431633,-3.6508677,0.0,0.0,-5.0215254,0.9068708,1.0,0.40047166,0.7886147,0.0,1.0,0.0,0.0,1.5317526,0.0,1.3522472,1.0,-0.49966648,0.24975683,1.0,1.0,0.71338075,0.0,0,-1.1071744,1.0,-5.2369404,-3.0212812,1.6686969,1.7457769,-5.121915,1.0,3.4488215,-2.5572038,1.0,1.0,0.0,-4.0981283,-3.4852755,0.0,2.1552975,7.818596,0.0,2.478749,-1.508747,0.56604433,4.5877857,-2.156653,1.0,-2.3984618,0.0,0.0,4.5827,-4.010439,0.0,-0.37658,1.6331348,1.0,0.0,-0.3253578,0.0
1.0,-1.8187492,5.808524,0.0,-5.4984508,4.2227106,3.6702604,7.845891,-0.25160742,5.97615,-2.3296096,0.0,0.0,-5.329071,5.4501586,1.0,-0.09600353,0.0,1.0,5.3333826,1.2961911,0.0,1.0,-0.03072524,1.0,0.69526315,0.0,1.1178919,-0.35642308,2.932118,1.427452,1.6988411,0.0,-1.2598588,5.679223,3.8452127,0.0,1.0,2.0160677,-2.9805872,1.0,1.0,-2.0137756,0.67693996,1.0,-0.19702637,0.05016888,0.0,1.0,1.0,0.0,0.90579677,0.0,3.228372,0.0,0.12001908,0.768448,0.0,1.0,0.94600224,0.0,0,3.489023,1.0,1.1934845,-1.8550985,-0.77638435,1.6621286,-2.228902,1.0,1.4105965,-2.627468,0.0,1.0,0.0,-4.424994,-3.5972626,0.0,3.175765,3.404337,0.0,3.4442449,-2.0950854,1.5554948,-4.1204147,-1.8897494,1.0,-0.7168274,0.0,0.0,1.8230436,-4.701123,1.0,-0.40010315,0.5053289,1.0,1.0,-6.310252,1.0
0.0,-1.0461187,3.1781743,1.0,0.26631582,3.4719956,-0.3034804,4.3010406,-0.64753914,5.592085,-5.1357145,1.0,0.0,-3.4589252,5.380443,0.0,-4.4496794,0.0,1.0,2.920576,-3.595282,0.0,0.0,1.2942257,0.0,-1.601363,0.0,-0.12454343,-0.34296975,0.72604907,2.6777737,7.264559,0.0,-4.0280285,5.3624825,3.913156,0.0,1.0,1.652608,-5.178805,0.0,0.0,-4.19999,0.4120278,0.0,0.27132842,-0.55006284,0.0,1.0,0.0,1.0,2.1477048,0.0,2.7890658,0.0,-0.17811376,-0.4411714,0.0,0.0,0.07103258,0.0,0,-2.5527995,1.0,-11.9581785,-4.677825,0.6571362,1.4142148,1.095372,0.0,-0.2975383,-2.3302531,0.0,0.0,0.0,-3.6843305,-3.4779725,1.0,5.785779,8.446192,0.0,3.422608,-3.8382106,2.7699945,1.3847055,-3.1228387,0.0,1.3835876,1.0,0.0,5.7404227,-3.745299,1.0,3.1019125,1.0782129,0.0,1.0,-0.21605039,0.0
1.0,0.22223008,8.569578,0.0,1.8135855,4.035017,-4.1652927,1.5576087,0.39519382,3.8549073,-1.2837553,0.0,1.0,-6.029002,4.226169,1.0,-2.4301152,1.0,1.0,4.956316,-4.2037044,1.0,0.0,0.33169502,1.0,-2.031574,0.0,2.4346924,-0.10354084,-4.1503925,2.5023947,6.6008034,0.0,-1.0691321,6.423624,5.0626235,0.0,0.0,-0.18418252,-3.2426407,0.0,1.0,-3.893637,1.240083,1.0,0.8906112,-1.4963387,1.0,0.0,0.0,1.0,-0.3579485,1.0,0.23959148,1.0,0.6966018,0.7339623,0.0,0.0,0.6899896,0.0,0,0.073527336,0.0,-8.298136,-2.9805465,-3.977757,1.85603,-2.6682603,0.0,-2.0429287,-3.0859044,1.0,1.0,0.0,-4.9427595,-3.914327,0.0,3.9557176,9.725306,1.0,4.5371833,1.0035837,1.2001414,-2.8809211,-2.5502017,0.0,-0.5848568,0.0,1.0,3.8612437,-4.1260834,0.0,0.56967074,2.1299036,1.0,0.0,-2.7766345,1.0
0.0,-2.1332958,-0.0032114983,0.0,6.0587482,2.9638174,-4.3264003,-0.5792279,2.2244687,5.4544706,-0.6589389,0.0,0.0,-1.4215556,4.711851,0.0,-2.286391,0.0,1.0,7.901636,-2.4631,0.0,1.0,0.65744126,0.0,0.29100332,1.0,1.9562545,-0.6427945,1.3116038,2.2404666,1.6779909,0.0,-0.39051926,5.6301155,4.4291005,1.0,1.0,-1.232502,-4.4455357,0.0,0.0,-7.88396,1.0374281,0.0,0.97893196,-1.2618366,0.0,0.0,0.0,1.0,0.22488701,1.0,1.543034,1.0,0.1300658,1.0050524,0.0,1.0,0.37448817,0.0,0,1.790421,1.0,-3.7062232,-3.8937116,2.4667826,0.9231977,-5.6606455,1.0,0.78292924,-3.337672,0.0,1.0,0.0,-3.497993,-3.7277746,0.0,3.6296182,13.23416,0.0,3.5652268,-2.4987106,1.1576229,8.904753,-2.5999146,1.0,-1.4733813,0.0,0.0,3.2902887,-4.200923,0.0,1.2072728,2.7658682,1.0,1.0,-1.4244545,0.0
0.0,-1.8318864,-0.9388381,0.0,2.7306192,3.413902,-3.8480394,0.22321916,4.033074,6.054613,-6.1759434,0.0,1.0,-0.039851665,5.859992,0.0,-3.3821416,0.0,0.0,6.1254263,1.1637437,0.0,0.0,0.75838286,0.0,-1.9108487,0.0,3.3208916,0.36231902,-0.5919281,-0.22815013,5.7673044,0.0,-2.1201305,6.8082523,4.0998535,1.0,1.0,0.33123899,-3.9917758,1.0,0.0,-7.872394,1.2296749,1.0,0.33658686,-0.9456068,0.0,1.0,1.0,1.0,-0.13972616,0.0,-0.19622016,0.0,-0.63368857,1.0266603,0.0,0.0,0.90330446,1.0,0,6.6510715,1.0,-5.347788,-4.2562866,3.5153117,1.2846612,-1.2320533,0.0,-0.38100958,-3.5646994,1.0,1.0,0.0,-4.6313615,-3.2556438,0.0,1.4472551,11.443182,0.0,2.1252751,-2.2561402,0.49286103,-1.6110642,-3.6567926,0.0,1.6459742,1.0,0.0,7.6459413,-4.2451982,1.0,0.04947567,0.18046093,0.0,0.0,-2.3075197,0.0
1.0,-0.7195812,2.2302094,0.0,-0.5224512,3.6964288,-1.9648054,1.8417397,7.955108,5.3318515,-2.8313222,0.0,0.0,-4.616642,4.8566566,1.0,-3.4328566,0.0,1.0,4.610806,-7.6768274,0.0,1.0,0.45375815,0.0,-0.7829069,0.0,3.5468402,0.8608408,-1.4284717,-0.28852278,6.8995657,0.0,-3.9097214,7.2331505,4.744222,0.0,1.0,-1.7026546,-2.9684534,1.0,1.0,-3.0564065,0.7661727,1.0,0.5980127,-0.7497072,1.0,1.0,1.0,1.0,1.982472,0.0,0.20699635,1.0,0.06717992,0.47775352,1.0,1.0,0.14497983,0.0,0,8.306162,0.0,-1.1436384,-4.6274986,3.0092225,2.0098958,-2.2263565,0.0,-0.6163516,-2.823725,1.0,1.0,0.0,-4.6108546,-3.353395,1.0,1.7858889,8.00909,0.0,3.82298,1.6542985,0.13719046,-2.6933527,-2.404015,0.0,-0.31637216,0.0,1.0,6.560792,-3.5541852,1.0,0.05824867,3.098202,0.0,0.0,-1.4768112,0.0
0.0,-0.8053992,2.4163904,0.0,3.335824,2.8897316,-3.9241242,1.0342288,3.5403485,4.687655,-11.319464,0.0,1.0,-1.8460507,5.8945127,0.0,-0.47480154,0.0,0.0,4.2360196,-4.743786,0.0,1.0,0.16441286,0.0,0.09832959,0.0,0.3547207,0.37997139,3.1720963,-0.17717552,3.3002763,0.0,-1.637114,5.921023,4.3364954,0.0,1.0,-1.0098989,-3.1501255,1.0,1.0,-4.8855844,0.97501606,0.0,0.950678,-0.77154636,1.0,0.0,0.0,1.0,1.9135432,1.0,-1.0391105,1.0,-0.8149223,0.1497024,1.0,1.0,0.8381287,0.0,0,1.8076487,1.0,-3.0837688,-2.7699125,0.23347664,0.25240648,-2.0343971,1.0,5.390597,-4.0399227,0.0,1.0,0.0,-6.057124,-3.861356,0.0,4.4537287,7.30291,1.0,2.7957578,-0.96517175,2.6749558,-0.2364832,-2.198467,1.0,-1.1176287,1.0,1.0,4.8392763,-3.9574783,0.0,2.6950145,1.4375697,0.0,1.0,-2.5455334,0.0
0.0,-0.08936131,1.2063475,1.0,0.38267177,3.339974,-0.74452996,3.1998358,3.1109324,5.3924365,-9.991062,0.0,1.0,-2.6428552,5.8678474,0.0,-4.202658,1.0,0.0,5.0041504,0.49237657,1.0,0.0,0.3131226,0.0,0.39503476,0.0,0.94317734,-1.5833156,2.601346,1.1030684,10.181226,1.0,-3.4539561,5.6835065,4.0409184,0.0,1.0,2.5199146,-3.9183798,0.0,0.0,-3.670096,0.79817235,1.0,0.8257043,-0.08167225,1.0,1.0,0.0,1.0,-1.5415152,1.0,1.9347892,1.0,-1.303849,0.56940925,1.0,0.0,0.93588924,0.0,0,6.364086,0.0,-10.931234,-2.8763425,-0.05485177,0.55963534,-4.9489636,0.0,-4.48247,-4.012565,0.0,1.0,0.0,-3.7176013,-3.4421012,0.0,4.226295,9.142301,0.0,3.6851506,0.068092674,1.3099599,-2.726421,-2.3696692,1.0,1.2904782,1.0,1.0,2.4184055,-4.623826,1.0,2.001265,1.3571211,1.0,1.0,-2.9200125,0.0
1.0,-1.7387377,-1.3917446,1.0,-1.8255081,4.243119,-2.5970132,1.9841453,6.251708,6.040339,-6.6278462,0.0,1.0,-1.0798645,5.890213,1.0,-3.2643933,1.0,1.0,4.4813795,-5.42259,0.0,0.0,0.6274297,0.0,-0.67370605,0.0,2.7172043,-2.094245,-5.3687916,1.0648879,4.327319,0.0,-3.436969,7.295196,4.1078324,0.0,1.0,2.560141,-4.8450947,1.0,0.0,-9.266785,0.8067939,1.0,-0.6319643,-0.34487885,0.0,1.0,0.0,1.0,1.436789,0.0,0.13163596,1.0,-0.5287421,0.76026034,0.0,0.0,0.7184615,0.0,0,10.676267,0.0,-5.7164683,-3.5910993,2.3451912,1.2745142,-5.0956087,0.0,2.8749905,-3.6138268,0.0,1.0,0.0,-4.9979515,-2.8746042,1.0,1.6475074,5.389859,0.0,3.5876203,0.12103158,0.86860615,0.61070496,-3.6877275,0.0,0.82914996,1.0,1.0,8.268103,-3.869563,0.0,-0.14857048,1.5491995,1.0,0.0,-1.2826811,0.0
0.0,-1.0928775,4.7853374,0.0,-2.5734816,2.9967892,-1.1799551,3.031342,1.0817723,5.3254356,-5.9104815,0.0,0.0,-3.0263562,5.076332,1.0,-4.646776,0.0,0.0,2.2312126,-0.04707241,0.0,1.0,0.50993276,1.0,-0.10845697,0.0,2.8253524,-1.572485,1.6276087,1.8205998,7.6251416,1.0,-2.6117287,5.7444916,4.103315,0.0,1.0,-1.2594528,-3.5223284,1.0,1.0,-5.8142824,0.68191147,1.0,1.2172915,-0.5334624,0.0,1.0,0.0,1.0,2.1148572,0.0,4.9272604,0.0,-0.45178422,-0.72412276,1.0,1.0,0.6614093,0.0,0,-3.6177666,0.0,6.585105,-4.1875906,-1.943037,0.4966278,-5.778984,1.0,-3.4301505,-1.8834829,1.0,1.0,0.0,-4.5167956,-3.4749153,0.0,6.689462,6.5559425,0.0,0.8480592,-0.61438864,-0.61157894,-3.5527809,-1.8224368,0.0,1.2986153,0.0,0.0,5.3240886,-4.8622947,1.0,0.7133074,1.1467116,0.0,0.0,-4.147733,1.0
1.0,-2.8032308,-1.9514747,1.0,-3.8173068,4.134573,-5.9583774,0.8626624,2.8545442,6.2490373,-6.38036,0.0,1.0,-0.44836298,6.113703,1.0,-2.9982898,0.0,1.0,3.295219,2.1371737,0.0,0.0,1.1265914,0.0,-1.9905456,0.0,3.5447087,-0.48420727,0.6344787,0.70228505,7.3612857,0.0,-2.2826662,6.462513,3.9469852,0.0,1.0,2.3972788,-5.3904576,0.0,0.0,-2.5713153,1.0290114,1.0,-0.8794019,-0.1559446,0.0,0.0,1.0,1.0,-0.79683757,0.0,3.5590935,1.0,-0.67511165,1.2549963,1.0,1.0,-0.07914135,0.0,0,-0.37013054,0.0,6.190404,-2.9856985,0.1284976,0.7861148,-7.4960613,1.0,-2.8172078,-2.3433068,1.0,1.0,0.0,-4.9772143,-3.131817,0.0,1.9793832,4.8959446,1.0,1.4979393,0.90770483,2.9985113,0.4877293,-2.7514682,1.0,1.2974806,1.0,0.0,3.1210008,-4.5176735,0.0,-0.02959162,1.9100465,1.0,1.0,0.12245357,0.0
0.0,-2.2774346,2.6633103,1.0,-6.0636053,3.4365945,4.1008477,4.1952953,-2.2905107,6.7634344,-2.8120923,1.0,0.0,-2.8634148,5.395537,1.0,-3.3487558,0.0,1.0,0.8577154,-0.32721525,0.0,1.0,0.759138,1.0,-0.557973,0.0,0.8496835,-0.91633964,0.9555218,-0.12917817,4.8284197,0.0,-1.5294929,5.252915,3.038889,0.0,1.0,1.6259485,-4.765481,1.0,1.0,-2.9603572,0.32072288,0.0,0.19177489,-0.0727662,0.0,1.0,0.0,0.0,0.1052309,0.0,3.5971982,0.0,0.269637,-1.5823598,1.0,1.0,0.94397473,0.0,0,-3.8830914,1.0,10.873422,-5.371025,1.8739334,1.954427,-3.1791992,1.0,4.138878,-2.506278,1.0,1.0,1.0,-4.5680537,-3.4261665,0.0,3.8432267,7.9771404,1.0,1.200869,-1.2892872,0.040489733,2.860856,-3.081834,0.0,1.3472257,1.0,1.0,5.763749,-4.458634,0.0,0.36264187,1.9349875,1.0,0.0,-0.9165789,0.0
0.0,0.41420293,0.14450884,1.0,-15.026987,3.3855414,-0.15344262,3.9613254,7.27133,5.8315063,-9.597807,0.0,1.0,-0.7323382,5.3907337,1.0,0.5746312,1.0,1.0,1.3487096,-2.0678532,0.0,1.0,-0.49024904,1.0,-2.2273724,0.0,2.6192925,1.1961435,1.9446555,0.82597923,9.767492,1.0,-1.4168929,6.734868,3.648662,0.0,0.0,0.5879409,0.6488147,0.0,0.0,-8.476897,0.47519106,1.0,0.4421,0.62846804,1.0,1.0,0.0,0.0,0.7888,0.0,0.33736366,0.0,-1.0445048,-0.21672839,1.0,1.0,0.39709604,0.0,0,3.4406593,0.0,-5.500865,-0.6694158,3.8849068,-0.7231797,-5.159913,0.0,1.666883,-2.451891,1.0,1.0,0.0,-3.5112348,-2.5258517,0.0,2.6100476,7.268673,0.0,2.4970553,0.94683063,1.4100313,3.5115056,-1.6450111,1.0,-1.7921951,1.0,0.0,1.7263024,-3.8878195,0.0,2.0037334,1.9987818,0.0,0.0,-0.22040546,0.0
