y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
1.0,0.0,3.6913238,2.1477258,-1.7609977,-2.233656,0.0,2.2530859,4.75024,0.0,-1.9022553,3.7179747,-1.2610104,-1.0671923,0.0,3.4101465,0.87037665,-2.3464532,-0.12892069,1.4999156
0.0,0.0,-0.009924412,-0.10559716,0.5898695,-1.9001381,1.0,2.8172696,3.4950905,0.0,0.5987033,4.2419953,0.5046602,-3.7582932,0.0,0.14007932,-1.2051592,-1.3985049,2.1126127,-0.0024378598
1.0,0.0,3.488706,-0.16573882,-1.3025626,1.3003812,0.0,0.7178544,3.4815693,1.0,-0.74981886,3.429072,-1.3308463,-2.714698,1.0,-3.4335735,1.0805061,-2.8835087,-0.7311644,-0.3413983
1.0,1.0,3.890121,0.26436865,-0.98625624,-0.5536817,1.0,0.9405269,4.887485,1.0,0.48893973,2.1758459,-2.137274,-3.5615492,1.0,2.05839,-0.10189487,-2.2411447,-0.25911146,0.5168872
0.0,1.0,1.5376354,-1.5745796,3.5270495,-0.14331937,0.0,1.3961122,5.859981,1.0,-1.574057,1.884795,-1.6984125,-1.6342237,0.0,0.55593055,-0.543633,-2.9606042,-0.33746007,0.29693034
0.0,1.0,1.5437384,-1.8419209,2.228517,-1.829635,1.0,0.65033257,6.5314097,0.0,-0.49836946,1.1557232,-2.6894345,-2.9832625,0.0,-1.6110824,2.2495508,-2.4466565,-0.6190905,0.12457645
1.0,1.0,2.8376908,0.2449973,-0.28624308,1.8620201,0.0,1.7468035,6.2652445,0.0,-1.3283372,2.5465157,-2.9671984,-3.7471561,1.0,1.0052487,-0.28596354,-4.5198755,-0.41753808,-1.9356663
1.0,1.0,2.8448458,0.6320476,1.8348756,1.9351192,0.0,3.9719868,4.8736434,0.0,-1.7525529,4.1373425,-1.171139,-2.6605964,1.0,1.6223581,2.3968651,-2.2344596,-0.71738046,0.1565929
0.0,1.0,1.075032,-1.6721697,5.334279,-1.3229456,0.0,3.357888,5.6506853,1.0,-1.2850573,2.3863418,-1.502541,-0.72622156,0.0,1.894594,1.246599,-1.5387791,-0.65760726,0.6520966
1.0,1.0,2.3700376,1.1945205,-1.7735347,2.643159,1.0,2.0840003,6.5729256,0.0,0.23206618,2.8872087,-1.8666108,-3.695805,0.0,2.5886314,-2.266923,-1.5641369,0.38324356,-3.4845588
0.0,1.0,0.9596121,-0.8688323,3.1149907,-3.5745456,0.0,2.1562064,5.914928,1.0,-1.5779722,2.3641505,-1.4522598,-1.9112604,0.0,0.007020414,0.12371731,-3.4799974,0.5146297,-0.14508143
0.0,1.0,0.56087023,-1.358859,5.944884,-2.310357,0.0,0.6653898,6.7888885,1.0,-0.448978,1.5392008,-2.2127113,-1.7519063,1.0,2.7445025,1.6264508,-3.4589987,-0.64544964,-0.66668487
1.0,1.0,2.5676727,0.72001445,-1.9084973,4.3457146,1.0,1.9217389,7.4974475,0.0,0.19400162,1.735891,-3.1640403,-3.2976406,0.0,-0.8411069,-0.86250633,-3.2468753,-0.74004304,-5.196195
1.0,0.0,3.6619935,2.2020469,2.6746857,-0.16321582,0.0,3.5996099,3.481247,0.0,-0.8621673,2.6230617,-1.1743383,-2.6252625,1.0,-4.33576,2.877903,-2.5586271,-0.7175345,1.5015748
0.0,0.0,1.4861975,-0.30122593,2.5386977,-0.5248139,1.0,2.5687308,5.8848343,1.0,0.55649525,3.4120646,-0.94066393,-2.377893,1.0,0.9619833,1.2044128,-2.6268625,-0.6298579,-0.8317881
0.0,1.0,0.28292698,-0.9571481,2.2683926,-3.1864905,1.0,1.0327654,5.6333284,1.0,0.71786696,3.214354,-0.7395481,-2.4301083,0.0,0.7585276,-1.3292332,-3.5078883,1.5028617,0.6759256
1.0,1.0,3.303363,0.3048305,0.31701165,-0.93933344,0.0,2.6763642,6.559259,1.0,-1.7419242,4.3859177,-2.7768152,-3.7539172,1.0,-5.134922,1.5928867,-2.1442766,-0.5652525,-1.150084
1.0,0.0,2.482698,1.6367779,-3.8078241,-1.1866186,0.0,1.8439906,2.159995,0.0,-0.4372139,3.1360695,-0.030088305,-3.0577366,0.0,3.2301722,3.3999672,-1.5009491,-0.8544948,0.35603946
0.0,0.0,1.086315,-0.036993593,1.891442,0.30544114,0.0,2.703399,5.626914,1.0,-1.8214823,1.0033687,-0.5567725,-3.3691452,1.0,1.2134495,-0.09702493,-2.7095866,-0.4554842,-0.22552517
1.0,0.0,3.882907,1.3282378,-1.7758144,0.26570654,1.0,2.3841858,2.3512516,1.0,-0.22158945,3.4974136,-0.4725121,-2.242883,1.0,-0.18295223,-0.9080126,-3.7377563,-0.10548182,0.29647076
1.0,0.0,3.3424191,2.4912372,1.1342617,-2.5608072,0.0,3.1920044,4.7797112,0.0,-1.5791161,4.518421,-1.6946797,-1.7124923,0.0,0.52484804,2.0097737,-3.1063418,-0.25968054,0.2577582
1.0,1.0,3.2993171,-0.030928254,-1.8519772,-0.5943725,1.0,0.017288089,4.7636843,1.0,1.3150642,1.1837218,-1.2204301,-3.8344808,1.0,3.4367118,0.041722238,-1.204212,-0.315189,-2.9221034
0.0,1.0,0.94760334,-1.4948056,1.8847624,-2.382904,0.0,2.1833389,5.393771,1.0,-1.4845495,0.88880754,-1.3927126,-0.9930665,0.0,-2.7201717,2.2329082,-2.7582526,-0.65878326,0.80162907
0.0,0.0,1.2974718,0.026010752,1.3849516,-1.4979231,1.0,2.2779658,2.918902,1.0,0.1382679,2.3838627,0.054280594,-3.73369,1.0,-1.6908894,0.6776916,-2.4383183,-0.11856753,0.016248345
1.0,0.0,3.787972,2.009086,2.0417185,0.8119892,0.0,4.258592,4.3716955,0.0,-0.6137473,4.453048,-2.1937253,-1.4590176,1.0,-1.8903836,0.70715916,-2.964495,-0.44588387,0.2245884
1.0,0.0,2.9391956,2.0279493,1.6268487,-0.51355845,0.0,2.9387937,3.8338788,0.0,-1.3957723,1.5133926,-0.61887926,-3.274546,0.0,0.2253865,2.7791958,-3.9299366,-0.70085436,1.143045
0.0,0.0,1.832324,-0.81228685,2.3383384,-1.7548227,1.0,1.8605844,4.670232,1.0,0.67317414,0.9452127,-1.0070617,-3.1606574,1.0,2.987727,1.6986117,-2.5058908,-0.5200198,-1.0240139
0.0,0.0,1.6316667,0.10359755,7.093568,-0.71791154,0.0,4.873944,4.648656,0.0,-1.7682266,3.7265508,-1.4218428,-3.661102,1.0,1.2143563,-1.8286856,-1.7263364,2.0751197,2.2684839
0.0,0.0,1.3081175,-1.0953239,4.1770077,-1.679193,0.0,0.6625366,6.822433,0.0,-1.4109588,2.8726523,-2.3274307,-3.6848204,0.0,1.8668735,0.27307373,-2.2789192,0.23452964,-2.2222047
0.0,1.0,0.88102555,-1.5700896,3.8487582,0.6920171,1.0,2.5556746,6.2263293,0.0,-0.40037292,2.6010122,-1.4443239,-2.1590376,1.0,0.49129027,1.9651368,-3.180378,-0.77432615,-2.8442855
0.0,1.0,1.1208597,-0.43820167,2.6268966,-0.18747103,1.0,1.8550935,7.120158,0.0,0.45360327,2.0719633,-2.4054728,-3.487248,0.0,-0.018939137,0.0029713213,-2.5418992,0.11868417,-2.133263
0.0,0.0,1.043894,-0.6358745,2.1198792,-1.9280765,0.0,3.672019,3.777001,1.0,-1.114248,2.9260323,0.13369104,-3.7103395,0.0,0.39246047,1.4610305,-3.8854215,-0.22145462,0.28919253
0.0,0.0,1.3444664,-0.3684921,3.463352,0.0909667,1.0,1.4547331,4.707139,1.0,-0.7047076,2.1626756,-0.35738945,-3.589704,1.0,0.1321829,1.1722709,-2.2513933,-0.7246916,-0.3066721
0.0,0.0,1.7038267,-1.6532024,2.8707557,-0.015644908,0.0,0.73203856,5.1871557,1.0,-0.61904174,-0.65444005,-1.2014647,-3.5813692,0.0,0.47566763,2.1666641,-3.448316,-0.7286248,-1.6118338
0.0,0.0,0.931285,-0.71599895,0.11497307,-2.1291819,1.0,0.6056587,3.5361922,1.0,0.055561066,2.5024827,0.16868089,-3.7717018,0.0,4.5150084,0.1364035,-0.11693478,0.09795499,0.055098474
1.0,0.0,3.6806607,2.5681465,1.0717376,-0.8030231,0.0,4.524121,3.7117376,1.0,-0.82419664,6.893696,-1.0407742,-1.4486909,1.0,3.073144,0.9350567,-1.4752711,-0.55125016,1.0081494
1.0,0.0,2.824729,1.6169137,2.4408178,0.13439178,1.0,3.6549072,6.086855,0.0,0.1637831,5.818572,-2.3974037,-0.7654833,1.0,5.1314273,-1.3184406,-1.4828268,0.598928,-0.63799167
0.0,0.0,1.5716352,-1.1309767,0.435467,-1.061883,0.0,-0.21317267,2.8217552,1.0,-1.4676031,0.56485677,-0.107431985,-3.6971216,1.0,-5.267919,2.543891,-4.087745,-0.7974201,0.85512185
1.0,0.0,2.6899652,1.0449414,1.600334,2.0355213,0.0,3.4214873,3.0386202,1.0,-0.8909932,3.994687,-0.31957954,-3.551863,0.0,-3.0228968,1.5360969,-2.6927507,-0.6759487,0.6266138
0.0,0.0,0.61451936,-1.1926022,2.8183951,-3.1711626,1.0,2.6137218,6.4290133,1.0,0.448557,0.49772465,-1.1575606,-3.2041578,0.0,-0.76782227,-0.38009208,-2.4487553,1.1972774,-3.0567923
1.0,0.0,2.304254,2.8654547,3.263301,0.7192617,0.0,3.4357283,7.1420345,1.0,-2.2417428,2.3774543,-3.2709706,-1.2252642,1.0,0.897406,1.1199689,-2.9898834,-0.75401556,-0.65904814
1.0,1.0,2.3478134,0.08670142,1.0023867,0.857143,1.0,1.2240063,5.5539584,0.0,0.35287774,1.8604122,-2.258181,-3.823381,1.0,-0.087839186,-0.5065982,-3.707355,0.07035907,-0.7078167
0.0,0.0,0.97992176,-0.17682795,3.5353265,-2.7726996,1.0,2.9806595,3.924709,1.0,0.6916577,5.149584,-0.14127183,-3.676518,1.0,-2.1194365,0.3177123,-2.7303064,0.65271705,-0.23993832
1.0,0.0,3.202695,1.1816617,-1.4026568,-1.5614303,1.0,0.7632879,3.619461,1.0,1.103129,1.9524518,-0.7890214,-1.1314764,1.0,-0.77863395,-1.5625744,-3.7464015,0.55372477,0.36550027
1.0,0.0,3.505063,1.7877336,-1.9351627,0.6778422,1.0,2.4561057,3.5549924,1.0,-0.4548366,2.6390986,-1.2528518,-1.5878522,0.0,4.5203753,2.6759138,-0.3892083,-0.62343794,-1.0298338
0.0,0.0,0.76796883,0.30983034,2.9558067,-1.6181539,1.0,1.8000007,4.149951,1.0,0.17253861,1.8377267,-0.48369417,-3.4811196,1.0,4.343371,-1.048804,-0.69886726,0.82906306,-0.103423074
