y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
0,1.0,-2.2916517,2.271022,2.5913908,0.13783647,-1.9937118,1.1416332,-2.9648323,-2.2392592,1.0,-3.9021997,-0.5318111,2.8798697,-0.44690874,0.0,-2.4165492,6.3468437,1.3167157,-0.0068919696,0.0,-3.6235206,5.582906,1.5293365,-1.144855,-1.756761,-2.4831624,-0.09432334,1.0,-1.3837951,-0.13714924,-3.2395058,0.0,7.631184,0.0,0.27104318,0.0,0.0,0.52260935,1.8927399,-0.97356474,-3.2947595,0.20497382,-2.0623355,-5.5101156,-2.982483,0.0,-0.061715126,4.8469553,0.07166471
0,0.0,-0.5888633,2.018126,0.9507176,0.7660643,-0.5276625,2.1513302,-2.7516716,-1.068045,1.0,0.3031047,-0.42205036,3.120122,0.7729487,0.0,-2.1189923,4.992224,0.9123659,-1.2485592,0.0,-4.087953,4.748285,-0.45168766,-2.65572,-1.0495782,-2.5434875,1.2226434,0.0,-1.348734,1.376496,-2.0594487,1.0,5.9797764,1.0,0.8936086,1.0,1.0,0.489102,-0.9656828,5.2864447,3.2348237,1.5542263,-2.1233525,-2.538023,0.8751927,1.0,1.5216204,3.2498333,-1.4987218
0,0.0,-0.13750267,2.192508,0.6534598,0.66368544,-0.16803321,5.0082827,-2.560896,-0.15035763,0.0,-2.1409087,-0.34290394,3.2800398,2.681446,1.0,-1.8091979,2.4667797,0.27364564,-1.0933534,0.0,-4.5165358,5.1645136,0.48786813,-4.721648,-1.5771276,-2.9763978,1.9795518,1.0,-1.363328,0.31193653,-2.5058749,0.0,6.8505073,1.0,2.5095417,1.0,1.0,2.7018082,-1.2836134,2.267983,2.834844,2.4939773,-0.48448595,-1.237554,-3.1036396,0.0,1.3503237,1.963311,0.07971163
0,1.0,-0.80663586,1.2727945,1.7477411,1.6937346,-1.7934067,3.240308,-1.2084366,-2.6539533,0.0,2.0372996,-0.85847247,1.5935292,0.8637923,1.0,-1.8450241,0.41761327,3.008164,-0.9905292,1.0,-4.7535744,2.243428,0.7535014,-3.7114027,-0.79783416,-1.5413938,-2.4296749,0.0,-0.3929935,0.29879192,-1.9786239,1.0,8.327396,1.0,1.0136114,1.0,1.0,7.19344,-0.3681867,7.401849,8.34121,-2.645509,-0.7116751,-3.4240866,1.2514513,0.0,0.012263685,-0.093940616,-2.454124
0,0.0,-0.11936879,1.4807305,0.6466717,1.5276939,-0.15806162,4.3780413,-1.8822153,0.21847476,1.0,2.5246239,0.6013739,1.713032,2.0637867,1.0,-0.68620247,1.9871513,1.4639691,-0.8612964,1.0,-4.0642047,3.8754423,0.21956424,-1.7707125,-1.1698437,-2.9543307,1.7381744,0.0,-1.4265176,0.98071223,-3.0012093,1.0,2.954575,1.0,1.4347762,1.0,1.0,1.9674275,0.37170154,-0.94034636,1.7143483,-0.5280541,-0.14932847,-2.392975,-2.4570675,1.0,1.3747145,3.2776837,-2.388346
0,0.0,-4.4577026,-1.5180523,0.85193306,-1.9941063,-0.34438562,1.9116063,0.71836543,2.1200078,0.0,3.2560208,-0.668915,2.0385668,0.6453314,0.0,-1.988227,2.065499,2.7823954,0.76992023,0.0,-0.41380072,3.9975357,-2.573585,-2.317362,-0.7929278,-2.3243093,1.6143565,1.0,-0.72555083,-1.7330015,-2.569756,0.0,6.019643,1.0,0.7237391,1.0,1.0,5.3398175,-2.5993545,0.8871696,2.1709464,0.5473914,-0.8414141,-4.8006086,-2.0147119,1.0,1.6549827,1.0889676,-2.1871812
0,0.0,-0.54528517,2.3374577,0.9151884,0.7261603,-0.5031457,3.0161443,-2.9070659,0.9708962,1.0,-1.0869955,0.59421915,1.7009526,2.7974086,0.0,-1.0359616,1.6531205,1.5705726,-1.0666519,1.0,-3.2064342,3.2705464,1.081988,-3.6807523,-1.3979434,-3.0547729,1.3668795,1.0,-1.210845,0.59136283,-2.2289524,0.0,10.572008,1.0,1.454936,1.0,1.0,4.0772867,-1.542919,4.8024135,2.7187667,-1.4699707,-0.9527403,-2.173993,-1.8086253,0.0,1.2464296,1.499072,-0.7096682
0,0.0,0.67682266,3.1152399,0.011617353,0.023433447,1.2840227,4.64783,-3.0424938,1.1609375,1.0,1.9919298,-0.018372066,2.7313576,3.1266537,1.0,1.0794446,1.8427405,4.0845776,-1.0350795,0.0,-3.748971,1.7720253,-0.99199826,-6.190275,1.2164406,0.7919109,-1.0288534,0.0,2.694703,2.6227555,0.5256488,1.0,11.0560875,1.0,2.8051028,1.0,1.0,3.0210938,-1.45491,3.9153745,3.964409,0.7520551,0.21230716,-2.816258,1.2179382,1.0,2.4454918,2.2074728,-2.830531
0,1.0,-0.929411,0.7298178,1.9902111,0.455687,-1.7799107,0.8719086,-3.5380878,2.2899642,1.0,1.89132,1.3928704,3.20839,2.7695508,0.0,-0.051605403,1.6899898,1.330461,-0.5873943,0.0,-4.2341456,4.9169555,1.1462687,-2.1519198,-1.8534694,-2.848794,-1.6027151,1.0,-1.1057212,-1.294132,-2.8882334,0.0,5.813715,1.0,-0.042127624,0.0,1.0,2.5549667,-2.4538324,2.7011437,8.363798,0.018694371,-0.11765683,-1.8515843,-0.7734679,1.0,1.9188408,2.4169924,-2.5805466
0,1.0,1.8011489,0.69147074,-0.36519283,1.2974291,0.8308074,4.261776,-2.4042978,1.4932973,0.0,-2.002975,-0.059342597,2.0545135,2.8790019,1.0,0.3146227,0.62925494,3.051423,-0.4944053,0.0,-4.38734,4.3120303,0.5734544,-3.0486314,-1.6457882,-1.6918254,-1.9505413,1.0,-0.95301557,0.6938372,-0.43475723,0.0,5.8157387,1.0,3.2528915,0.0,1.0,3.1434598,-1.6458539,5.972545,1.9767067,-1.7025917,-1.0765435,-2.8722248,-1.2547073,1.0,0.74989307,2.0967944,-0.92130756
0,0.0,-3.941505,0.3429593,1.4942567,-1.9779632,-1.2267784,1.0852847,-0.45325565,1.8276132,0.0,1.9416349,-0.5003291,2.4522145,0.24093889,0.0,-1.0831637,2.6538656,0.8690058,-0.17655674,0.0,-0.18703723,5.811114,-1.3159759,-1.3165584,0.0032837112,-3.3128164,-0.19926304,1.0,-1.2459618,0.6159402,-3.1080282,0.0,10.75398,1.0,0.048001226,0.0,1.0,5.61877,-1.4053463,4.324977,7.4501376,0.59773207,-2.7577722,-3.5306647,-2.7072043,1.0,0.23945415,2.866066,-2.5767584
0,1.0,-3.9811223,2.6652007,1.0150932,-2.0790632,-1.2926779,3.6112976,0.44857088,1.1469676,1.0,-2.8281286,-0.76111335,2.6070364,1.5644256,0.0,-2.9040754,4.1468487,1.7376354,-0.8600002,0.0,-1.1339579,4.5545845,-0.23365445,-3.888649,-1.368307,-2.251643,0.011071324,1.0,-1.5640782,0.5251681,-5.1959887,0.0,8.974453,1.0,0.45712787,0.0,1.0,0.24837732,-2.0741992,-0.3965907,-0.021127462,1.7107935,-2.0868986,-2.661194,-5.752091,0.0,2.1619008,4.3535395,0.6901297
0,1.0,-3.5485287,-1.3703799,1.5308986,-2.3379216,-1.6549243,1.6453618,0.9723211,3.0606642,0.0,0.11071229,0.4699427,3.5245333,1.3068197,1.0,-0.9386478,2.1879425,-0.73134947,-1.0920843,0.0,-1.9386578,5.3639565,-1.5648038,-7.4896345,-0.73181015,-3.5881152,-1.7453763,0.0,-1.3500208,1.3744917,-4.040169,1.0,6.7050796,1.0,0.14035924,0.0,0.0,1.4170761,-2.9419088,3.2017813,1.3006605,1.2122247,0.77999985,-2.3354065,-3.4655495,1.0,3.9974887,1.9467715,-1.3144126
0,0.0,-0.86095387,3.013616,1.3219585,1.3959606,-0.86833805,2.9590197,-2.104833,-1.738581,1.0,-2.7500348,0.2657882,2.4743912,1.6049013,1.0,-2.2191906,5.266459,0.22385073,-1.1200887,0.0,-6.005636,4.2563167,0.8805795,-1.7547826,-0.7308576,-3.1396642,2.7147758,1.0,-1.4490232,-0.0778929,-1.4499019,0.0,8.004534,1.0,1.1691208,0.0,0.0,3.5946984,1.6637273,4.771843,2.157528,-0.23494016,-1.4048496,-1.0028613,-0.8182355,1.0,-0.0020699203,4.7069187,-0.41264457
0,0.0,-1.6350868,-0.9537169,2.6111507,-0.6807807,-1.8713561,2.293371,-1.5558938,1.4016273,1.0,-0.37215966,1.005532,1.4197059,2.563377,0.0,-1.9373378,2.7699456,2.6741292,-0.52880037,1.0,-2.341655,5.5396433,0.9153867,-2.2294939,-1.6539071,-3.0114763,1.8431258,1.0,-1.3598198,1.9940407,-3.8398395,1.0,5.172206,1.0,-0.03676202,0.0,1.0,3.032182,0.117437124,5.2702055,-1.4406538,-1.5450716,-2.2545204,-1.182103,-1.5199738,0.0,1.5992725,4.171289,0.29982305
0,1.0,-2.013815,2.280085,2.9203613,0.35630283,-2.0013473,2.0843074,-2.0793846,-1.2088561,1.0,-1.4022526,0.19171429,3.3753514,0.2674979,0.0,-2.2038863,2.352938,4.262566,-0.94385684,0.0,-4.864489,2.739473,0.58298576,-1.6640561,-1.8731005,-2.888431,-0.9466176,1.0,-1.4633676,0.56292796,-2.5283473,0.0,5.9929657,0.0,0.049904555,0.0,0.0,4.543495,1.2009901,8.9697075,3.4708488,-1.0857797,-1.0427948,-2.494487,-1.8957496,1.0,-0.09382662,4.8177114,0.283316
0,0.0,3.80063,1.4833889,0.2370156,-1.0631346,0.9780134,3.9677427,-1.6760156,0.50800145,1.0,-0.30697268,-1.5198517,-1.7940724,1.1687558,1.0,0.15990546,3.9846702,1.8634917,-1.1335799,0.0,-1.9086406,8.981343,1.3215281,-1.0110767,-1.5818841,-2.0189734,-2.784171,1.0,-0.29321933,-0.09224712,-2.1786232,1.0,9.761046,0.0,2.4208727,0.0,1.0,1.5102246,-0.046007633,-0.9022324,0.063183784,1.5738174,4.0907874,-2.9397097,-2.6397836,1.0,0.9765192,2.4566894,-1.1604556
0,0.0,-3.1869526,1.7697426,2.4643009,-1.3413682,-1.8305348,0.97961736,-0.17580172,-2.6376138,1.0,-1.9586256,-1.7163155,3.3541265,-0.13270032,0.0,-2.7247305,3.0299382,2.1609242,0.8912581,0.0,-2.4597208,5.357745,-0.14307378,-4.314515,-1.2990863,-1.7433519,1.2198879,0.0,-0.5092559,1.5324903,-4.307257,0.0,8.775675,1.0,0.45113403,1.0,1.0,1.826869,2.9345133,5.805837,1.2842413,-2.1887383,-1.0720531,-4.008622,-4.4623137,1.0,-0.50082016,4.1592317,0.45911852
0,1.0,-1.8824583,0.18076009,2.357121,-1.3839664,-1.8837976,1.4949747,-0.81989086,0.13427165,0.0,0.7011443,-0.43995872,1.8364546,0.2568198,0.0,-2.0964596,5.0006967,0.8836303,-0.7754477,1.0,-2.1303334,7.4495077,0.3277169,0.82179034,0.47523475,-3.3510683,-0.4809116,1.0,-1.5485594,1.1719224,-3.5015569,1.0,9.584608,0.0,-0.182925,0.0,1.0,2.3892817,-0.053266883,6.416216,4.859386,-1.2799466,0.23277545,-2.6720624,-1.9771432,1.0,-0.13882601,3.6088603,-2.3521051
0,0.0,-6.287896,1.8537841,-0.15013435,-1.6024629,1.7917471,6.075239,-0.34013942,0.8564522,1.0,-2.762422,-1.4826965,1.9020452,1.8256172,0.0,-1.9059552,2.8570335,2.4251409,-1.0813172,0.0,-1.5542955,6.113883,-1.7125093,-2.2302353,-1.7080022,-2.5551481,1.073393,0.0,-1.4060265,0.3641929,-1.4948728,0.0,9.980295,0.0,3.734937,0.0,0.0,7.5751586,-0.3911717,2.0869052,1.9193373,-0.23866445,-0.3900206,-0.89072746,-1.1377363,1.0,0.21211763,2.4609447,0.35481545
0,0.0,-2.9790437,2.808756,2.5233886,0.29606244,-1.7598919,1.7619404,-3.0529776,1.0123584,1.0,1.5645652,1.4857452,1.3950269,2.0499332,1.0,-1.7374082,2.7804923,2.3169668,-1.0366378,0.0,-4.4356556,4.323648,1.2989676,-0.90693474,-1.7104161,-1.9630107,-1.2873247,1.0,-0.11412726,-0.41978472,-3.0570567,1.0,6.469706,0.0,0.02203758,0.0,1.0,1.968587,-0.745413,4.568221,6.7802677,-0.68509275,-2.6724257,-2.1765285,-2.1666307,1.0,0.0060503185,1.8376404,-1.2702199
0,0.0,-1.2133759,2.4417956,1.5425061,0.8055414,-1.066086,2.2881913,-2.503652,0.94123334,1.0,1.4682636,0.79257286,2.4775624,1.3146333,1.0,-1.6726997,1.7743106,2.571988,-0.56484365,0.0,-3.8217175,3.5365477,0.9579663,-2.80496,-1.3644755,-3.1191022,-1.6756734,1.0,-1.365087,1.0435073,-1.5583744,0.0,4.582145,0.0,0.7010522,1.0,0.0,5.1403613,-0.6064187,3.3969367,2.4660203,1.4962246,-2.048758,-2.2526186,-0.5528415,0.0,-0.32590976,1.2311503,-0.93269396
0,0.0,-0.16364026,1.7561557,0.5460728,1.1765683,0.28512642,3.8381665,-2.0678174,-3.488875,1.0,1.138314,-2.3817296,2.0480106,0.19837977,0.0,-2.1368175,3.1007888,2.2677853,-0.6145497,1.0,-5.0551405,2.2321992,-0.7895751,-2.072445,-1.0664963,-2.5803447,1.4240955,1.0,-1.4381039,1.0701842,-0.17013216,0.0,9.879403,1.0,2.083861,1.0,0.0,5.187807,3.1901636,0.078691006,-3.1131067,-0.8205446,-0.86368215,-5.614682,-2.2101293,0.0,-1.2932961,2.8837059,-1.0039299
0,1.0,3.052524,0.41011858,0.3472304,-0.24089257,-0.3869357,4.9764996,-2.846075,-2.5172536,1.0,-3.227549,-2.7696857,-0.028608114,-0.7138386,0.0,-1.6763055,2.809841,0.24334049,-1.1714071,0.0,-2.3556497,6.2428083,1.1916038,0.40739816,-1.8688684,-3.359146,1.1990874,0.0,-1.4580975,0.22439033,0.6886152,0.0,9.855928,1.0,3.2398329,0.0,1.0,1.367464,1.557648,3.011904,4.320632,-0.6931563,-1.5425885,-3.941872,-0.82476866,1.0,-0.07729074,3.749868,-0.74611026
0,0.0,-0.13641334,3.0726175,0.38969973,1.0723914,0.41315007,3.1353314,-2.6609666,-0.5140365,0.0,-0.052047253,-0.85582983,2.4040384,1.2146212,1.0,-2.0554564,3.7489486,3.6765208,-1.0677513,1.0,-3.952187,4.6947722,0.31028917,-1.9365233,-1.6275841,-3.6980348,-0.4443295,0.0,-1.3419943,0.2786358,-2.5759938,1.0,9.121643,0.0,2.1022308,1.0,1.0,2.4363165,0.3111974,0.6297759,1.0917037,-0.73041064,-0.4921956,-3.7199426,-1.350404,0.0,0.43310294,3.413005,-0.85116535
0,0.0,1.1354558,-0.14406759,0.2529149,0.72095716,0.8541381,3.3933294,-3.5834146,0.4359381,0.0,3.3859942,-0.9851792,4.03133,2.0927844,1.0,-0.34316176,-0.25509477,0.71823716,-0.18991184,0.0,-3.8592548,5.639815,-1.7637937,-3.824295,-1.177826,-0.92084706,-0.29249102,0.0,0.04142274,2.3693569,-1.407413,0.0,5.345172,1.0,2.408982,0.0,0.0,3.8787217,0.09579176,0.77758646,2.4611812,-0.17451423,1.056804,-1.24993,-1.3126156,1.0,0.99835473,0.92409503,-2.413149
0,0.0,-3.1141515,2.1186373,2.6689532,-1.7088277,-1.7528871,1.5535464,0.25358608,0.2596848,1.0,-0.37628603,0.2430338,1.985364,0.26554105,0.0,-2.4058995,2.6355097,2.872254,0.20637612,0.0,-2.2986193,7.1467743,0.033106133,-1.4990853,-0.8333863,-2.1011698,0.93158424,1.0,-0.44479206,1.8452206,-5.2810087,1.0,8.645447,0.0,-0.115147725,1.0,1.0,5.5652857,1.8905568,0.49963248,3.126914,-0.25667202,-1.1428381,-2.79786,-2.045107,0.0,0.42306918,2.7314816,-0.48863035
0,0.0,-3.0953524,1.7146947,2.5531282,-0.31704974,-1.7231879,0.96046865,-2.2812543,-2.4553149,0.0,-4.136731,-1.24727,0.71137357,0.10377675,1.0,-1.9513786,2.619915,2.662048,-0.16497937,0.0,0.0027945042,3.7260356,0.5821065,-0.22012877,-0.13608298,-1.5602403,0.33015472,1.0,1.6612681,2.7288961,-3.1999302,0.0,6.950432,0.0,0.77031666,0.0,1.0,5.731936,0.5171428,-2.9728022,1.0647165,0.88648236,3.2791266,-5.8622966,-3.653494,0.0,0.473374,3.7817774,-1.0062934
0,1.0,-0.5080489,1.56318,1.7829468,1.210875,-1.7062504,1.9082737,-2.3125722,-0.85272896,1.0,-1.3519821,0.22893226,2.6252134,1.2005746,0.0,-1.8891324,0.43345904,0.5936338,-1.027069,0.0,-7.7536497,1.3031058,1.0756872,-4.413707,-1.846864,-1.3973441,0.22484732,1.0,0.1278458,-1.6366819,-1.3558527,0.0,5.5331893,1.0,0.8810175,1.0,1.0,1.1963692,0.87037003,0.9120686,6.5119896,0.8982226,-1.5071174,-2.5869954,-1.2456832,0.0,1.0194505,0.75143915,-1.1294384
0,0.0,-1.1221528,0.8775117,1.588581,0.79600334,-1.182314,2.9078307,-2.1646793,0.7320239,0.0,-2.0114002,0.52954507,2.6240606,2.132882,0.0,-1.9361794,4.1358314,3.2781453,-1.1429881,1.0,-2.445828,5.04058,1.1956589,-4.7454844,-1.2264624,-2.7802467,0.8966537,1.0,-1.4514295,0.11857289,-3.0223732,0.0,10.525223,1.0,1.0608279,0.0,0.0,2.9127924,-2.3892455,1.6936002,-1.4447429,0.5173325,-1.0617012,-0.25558865,-2.3308733,0.0,1.2365658,4.1253996,0.20476861
0,0.0,-2.2784708,2.2719305,2.5434632,0.26169166,-1.8965658,0.68021137,-3.3891733,-2.0535264,1.0,-1.0993223,0.21070714,1.6688433,0.13190565,0.0,-2.1200423,2.1801095,2.6046581,-0.24115933,1.0,-3.1295934,1.9437556,0.9161931,-0.97181046,-2.0043051,-1.82324,1.7616625,0.0,0.61649525,1.4336804,-1.6897558,0.0,5.685367,1.0,0.61037517,0.0,0.0,6.22677,-0.80680966,3.3573174,0.5139103,0.14170349,-2.1962895,-2.5190043,-2.7428405,1.0,-0.11172436,2.6417322,0.24954006
0,0.0,-0.48279566,2.3610914,0.8389098,1.4204068,-0.26157758,3.5671437,-2.003093,0.06185457,1.0,-1.8111329,0.74129415,3.7601912,2.4630141,1.0,-1.3778116,1.370648,3.6872334,-0.6810218,1.0,-4.3915815,2.8589604,-0.015618017,-2.657102,-0.8925092,-2.3921113,0.31179476,0.0,-1.4382783,1.7336459,-1.2698464,0.0,7.8850813,0.0,2.29371,1.0,0.0,3.6832087,-1.0099468,0.830153,3.5754573,-1.2856581,-0.51900816,-1.7806778,-0.14815217,0.0,0.39229533,2.5947964,-0.8811777
0,1.0,-2.7991743,-0.9684906,2.2488072,-3.8527968,-2.040077,-0.34080994,-1.6340002,2.814619,0.0,-1.5652013,-0.23651531,3.474107,-0.092998825,1.0,-1.4071873,2.039158,1.2025785,-0.980397,1.0,-2.3850496,6.1946,0.24940136,-4.10919,0.347401,-3.0121696,-0.93211687,0.0,-0.86490893,1.9083148,-5.2458067,1.0,8.614671,0.0,-0.4249904,0.0,1.0,6.819491,-1.6444478,4.0444107,3.617739,0.24376848,-1.2298627,-3.8340702,-3.4178689,1.0,2.198112,1.9908328,-1.4830962
0,1.0,-1.8176016,1.5959365,2.6342418,0.59080404,-1.9715762,-0.005433142,-2.732792,-0.037728965,0.0,2.792516,0.46194503,1.5003994,0.8496969,0.0,-1.6215649,1.7905339,1.7964482,-1.0646319,0.0,-2.7230682,2.3347185,1.0880198,-1.0674387,-0.61545813,-2.4681315,-1.3082396,1.0,0.35353526,-1.3589499,-2.7999244,1.0,7.1247516,1.0,-0.16498873,1.0,1.0,5.25115,-1.0000659,2.564665,6.7218065,0.7669988,-1.457818,-3.9029374,-3.5939345,0.0,0.4428842,0.9457611,-2.7797074
0,0.0,1.9935699,1.7771943,-0.04467453,1.2819905,1.6495854,3.1074576,-2.485526,-0.8799393,1.0,1.9101422,-0.5966862,1.0816505,1.5211881,1.0,-0.3845646,3.16191,3.1456885,-1.124655,1.0,-3.1684585,2.9015813,-0.40811518,1.5433476,0.6715843,-1.4195514,0.27787203,0.0,0.7131931,1.9972016,-0.8388889,1.0,8.256498,0.0,3.1048563,1.0,0.0,0.9486078,-0.3426965,3.1316223,3.4013052,-3.4971952,-1.3864849,-1.6753001,1.0383391,0.0,-0.51310307,2.793964,-3.097513
0,0.0,3.7466002,1.4342468,-0.23238283,1.7826563,1.8580656,4.175815,-1.5547227,-2.1806898,0.0,2.2346792,-2.1098502,0.48639435,1.238344,1.0,0.23723193,2.5729234,1.7534592,-1.0937982,1.0,-4.982108,2.3075414,-0.7269765,-0.82641184,-1.3622984,-2.4477024,-1.663383,0.0,-1.299453,1.5035471,-0.8834648,1.0,8.155941,0.0,3.3954537,0.0,0.0,1.5297085,1.8923075,4.0638885,5.40091,-1.5077558,-2.0936027,-1.9317313,-0.97786534,1.0,0.13720521,3.0435226,-2.1952288
0,0.0,-0.25207126,3.1827836,0.44180763,0.69038117,0.24589069,4.1954074,-3.0861409,0.70189697,1.0,2.2830944,0.04347469,0.9303812,1.9666406,1.0,-0.06830841,4.5867515,0.6756824,-0.73373735,0.0,-2.882333,3.9600816,0.7682959,-2.297001,0.23861471,-2.0360336,-1.6902963,0.0,-0.7776615,0.7090249,-2.1589742,1.0,9.93966,1.0,0.98092383,1.0,1.0,0.9732704,-3.7642756,3.7877445,6.515588,-0.08280608,-2.3692665,-1.8603551,-1.2498453,0.0,1.8176001,2.5900922,-2.9099681
