y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
0,0.0,1.3866065,-0.41496164,5.4682264,-1.073377,0.0,2.3926392,4.413736,1.0,-1.5084027,0.7603675,-0.67660034,-3.4915836,0.0,0.28488863,0.23764032,-1.0456107,-0.21799165,0.7772278
0,1.0,1.2803736,-0.33116496,4.1912465,-2.0811028,1.0,2.2819982,6.529711,0.0,-0.32339805,0.3600415,-2.0661864,-3.0172386,1.0,-0.644439,0.04308486,-3.7340074,0.7037614,-1.5476618
0,1.0,1.2978543,-0.04835379,4.644079,1.6388237,0.0,2.5852146,6.415334,0.0,-0.8531497,2.1263306,-1.4749236,-2.8687499,0.0,-1.2873461,2.4327145,-3.1027038,-0.6769904,-0.4260546
0,0.0,0.3167138,0.14432836,0.9669213,-1.9621279,1.0,2.2014399,4.09762,1.0,0.803469,3.4630363,0.07870972,-3.5491588,1.0,4.5356483,0.83355886,1.1723653,-0.100924045,-1.2059224
0,1.0,1.128108,-1.4348665,0.24832916,-3.5829225,1.0,-0.78880835,6.7357893,0.0,0.647195,0.46899962,-2.1290781,-3.6336486,1.0,0.44540024,0.74394447,-4.2867084,0.6668303,-2.1470895
0,0.0,2.1242537,-0.16914229,3.763173,-2.8065648,0.0,2.3289425,5.3107743,0.0,-0.62386036,1.7534105,-1.4278766,-3.0241754,0.0,0.07394326,0.5098233,-4.1179757,0.84131783,0.07985166
0,1.0,0.90437675,0.2568556,5.053129,-0.35270047,0.0,3.5758703,6.4185905,1.0,-1.3715858,2.186529,-1.4081234,-2.6247308,1.0,-1.5592167,-0.28567386,-3.4772978,-0.16061674,-0.82784253
0,1.0,2.084083,0.21610177,1.1140134,-2.2720935,1.0,1.0694113,5.398778,0.0,0.46654138,1.8485237,-1.1835651,-3.8510997,1.0,-5.647438,0.0013182163,-3.461997,0.96312493,-1.0652612
0,0.0,1.4827834,0.7413666,4.428099,-2.1637201,0.0,3.4920113,6.71974,1.0,-1.1784173,3.544941,-2.4182768,-2.4938264,1.0,0.33803567,1.0415887,-3.1992455,-0.2694096,-1.3326851
0,0.0,1.5467627,-0.720949,3.3139925,-3.5111148,1.0,2.5893369,4.1242123,1.0,-0.41798812,1.4673522,-0.4200865,-3.8447921,1.0,2.0849426,0.6285286,-1.9807725,0.5914709,1.5656343
0,0.0,1.1577606,0.059282303,1.8383018,-3.1515148,1.0,1.84432,4.5817456,1.0,-0.45083642,3.4281557,-0.7090983,-3.318603,1.0,-0.87681,0.13041168,-3.0565739,0.5100048,0.26779386
0,0.0,0.4925992,-1.0718968,2.586318,-0.75071776,0.0,2.7290986,4.7472363,0.0,-1.3892398,2.178965,-0.3482176,-3.8538432,0.0,-3.9428482,0.8085206,-3.2026439,-0.08422071,0.38457644
0,0.0,1.431316,0.31868398,2.2373946,0.9732394,0.0,2.6943908,5.2245464,0.0,-1.7872853,2.6242452,-1.205197,-3.3874705,0.0,-0.82952183,-0.098839894,-4.7199655,-0.33269855,0.43475857
0,1.0,1.0645189,-1.4536427,2.1478355,-4.2114744,1.0,1.8933623,6.671857,1.0,0.5989448,1.6243787,-2.0718024,-3.2237349,1.0,5.8203077,-0.29562253,-0.43921417,1.5768865,-2.3456604
0,1.0,1.3738695,-1.1267717,1.8273978,-2.044562,1.0,1.1162136,6.272209,1.0,0.6978587,1.3050934,-1.4214681,-3.515246,0.0,0.008855462,0.3323704,-3.6954224,-0.014846519,0.3100891
0,0.0,1.2107735,-0.09935282,1.7865026,-1.4500557,1.0,1.9754949,4.2389307,1.0,0.86030525,1.346119,0.1366669,-3.0433445,0.0,3.0534563,-0.7223053,-1.7421284,0.5068764,-0.55808437
0,0.0,0.8607175,0.09183413,0.36545253,-0.3755933,1.0,1.2314445,4.1907215,1.0,0.16362229,2.474171,-0.3896616,-3.483393,0.0,0.6813103,0.76745814,-3.070643,-0.55327356,0.8260621
0,0.0,1.1146833,-1.3291017,3.8122706,-2.017277,1.0,2.3686147,5.4186525,0.0,0.8788426,1.40577,-0.9994626,-3.484934,0.0,4.1481338,-0.21902384,-0.66552526,1.1210732,0.33989954
0,1.0,0.21486944,-0.42240345,1.2469345,-0.7316755,1.0,1.0412483,6.0993843,1.0,0.014261782,2.9159446,-0.9073677,-2.9311407,1.0,-2.6282597,-0.5362907,-4.0027914,0.003717564,-1.6975216
0,1.0,0.8601997,-1.5987223,3.8100433,-1.6951125,1.0,2.0552511,5.403486,1.0,-0.24927938,-0.43237054,-0.7872967,-1.5268742,0.0,-1.1327367,-0.45792806,-1.9417053,0.27012742,-1.6962746
0,1.0,0.76491064,-1.2716451,2.967214,-2.2684643,0.0,1.8971665,7.3550954,0.0,-1.957121,1.1361468,-2.5026007,-2.2959929,1.0,-0.23389705,1.1880896,-2.974268,-0.048732925,-1.7219723
0,0.0,0.73312193,-0.6081875,3.014223,-2.9595604,1.0,1.9696656,3.8796954,0.0,1.438502,3.7387533,0.18362597,-3.6583939,1.0,2.0967069,-3.9681735,-2.1657991,6.2259336,2.0675876
0,0.0,1.5694027,1.1415387,1.9768801,-2.1310816,0.0,4.0530744,4.715023,1.0,-1.6822155,4.3994074,-0.8208213,-3.1746047,0.0,-2.0126011,-1.4615705,-4.1608562,1.5179439,1.583899
0,0.0,1.0523276,0.53139305,4.6051,-3.130796,1.0,3.9818432,5.232679,1.0,0.79643416,3.8617566,-0.5349848,-3.1538405,1.0,2.2231815,-0.81930876,-1.0787255,1.8273576,-0.52901053
0,0.0,1.5692582,-0.7210174,2.8244586,-3.372375,1.0,2.112197,4.4064584,0.0,1.2674334,1.9284668,-0.44443268,-3.0984526,0.0,2.8810244,0.88332283,-2.4437723,0.9189202,-0.49129814
0,1.0,0.9067317,-1.6430864,4.0418444,-1.815714,0.0,1.1396716,5.535051,0.0,-1.3008966,2.8280587,-1.1276021,-0.70721173,0.0,1.3810956,1.2928253,-1.4235071,-0.47315234,0.113131955
0,0.0,1.1866708,0.12103185,3.4037704,-1.9457849,1.0,3.0547,4.51185,1.0,1.4267911,2.6191432,-1.1948848,-3.0544267,1.0,0.30666175,2.1535535,-2.5324721,-0.5379271,0.5342527
0,0.0,2.098098,-0.6807684,0.21830916,-5.383589,1.0,0.61555934,4.0513344,1.0,0.6961161,2.9285514,-0.5128759,-3.008032,1.0,-1.2038462,0.04473359,-4.008883,1.6286002,1.1001805
0,1.0,0.77632713,-1.3610677,2.6430888,-2.4518642,1.0,2.4192984,5.8368917,0.0,0.7887628,2.9326658,-0.9325705,-2.512865,1.0,-0.87957776,0.7706774,-3.43819,0.4765844,-0.20610851
0,0.0,1.3746905,0.4302258,4.6213636,-1.1165602,1.0,4.0415277,6.541302,1.0,0.028651655,2.3088274,-1.5459871,-2.4155111,0.0,1.3495109,2.859542,-2.5466833,-0.7288848,-1.4915252
0,0.0,1.2648575,-0.66986406,2.6665235,0.471452,1.0,2.1188242,5.8109694,1.0,0.72492045,2.0588136,-1.3227032,-2.8802288,1.0,-3.243321,-1.6062903,-2.5839276,0.25775176,-2.060471
0,0.0,0.987688,0.06380135,2.180657,-3.7692504,1.0,2.5403285,3.7977562,1.0,0.1471158,3.8605142,-0.4347061,-3.771094,1.0,0.55426264,0.32498902,-3.7548242,0.95224094,0.52430266
0,0.0,0.4935096,0.851913,2.9236627,1.5163765,1.0,4.3062105,5.925843,0.0,0.41529837,4.179674,-0.9938961,-2.6260579,1.0,1.8460205,1.4236934,-1.3968606,-0.7143283,-1.2155343
0,1.0,1.3012325,-0.74372643,4.7267065,-3.4839053,0.0,2.6191354,7.2621703,1.0,-1.9048033,2.1729186,-2.986687,-2.4327803,1.0,1.0238109,0.66194606,-4.600021,0.32312304,0.8100449
0,0.0,1.0782949,-0.45337233,5.1605964,-0.6088121,0.0,2.358616,5.95218,1.0,-1.9603235,2.5930147,-1.5461912,-3.8446748,1.0,-1.452999,0.2544725,-4.8936963,-0.2149663,0.50628185
0,0.0,0.5446973,-0.23593497,4.100458,-0.9526222,0.0,4.5429535,5.645041,1.0,-0.9163262,4.614914,-0.7997811,-3.7934654,0.0,4.7936277,0.2640053,-1.1152935,0.09558601,-0.12164658
0,1.0,1.7797384,-1.0023472,-1.4307115,-2.7921963,1.0,-1.4941746,6.201226,1.0,1.3301749,1.3171245,-1.7269971,-3.53117,0.0,7.206977,-2.385214,2.204049,1.9865481,-0.7804524
0,0.0,1.4778991,0.023576498,6.0488954,-1.2656617,0.0,3.1793616,6.180685,0.0,-0.7668116,1.7018324,-1.9638643,-3.307038,1.0,0.029708564,1.9024813,-2.836794,-0.39038226,0.609138
0,0.0,0.88326824,-0.54112387,-0.23741508,0.24956608,1.0,0.8142965,4.738473,0.0,-0.007091701,2.7587223,-0.15005752,-3.428729,0.0,3.044217,0.09191853,-1.110749,-0.21744336,-1.5696071
0,0.0,1.5189157,-0.013803363,4.8174186,-3.9637084,0.0,4.22247,6.132971,0.0,-1.4673895,4.7053204,-1.8102539,-3.5052528,0.0,-3.7726088,1.3715286,-2.8890514,1.0472212,-0.33029383
