"x2","x3","x4","x5","x6","x7","x8","x9","dist_x_interest","no_changed","dist_train","dist_x_interest_all","no_changed_all","id","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
2.3735442,0,-7.51306498430642,0,0,-2.1978798,-0.857113125277713,-7.8200903,0.0360274927795289,2,0.0191379313514398,0.0295388887482506,1.4,6,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
2.3735442,0,-7.54701442591206,0,0,-2.1978798,-0.10894938,-7.8200903,0.0235628286566149,1,0.0224331681657269,0.0295388887482506,1.4,6,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
2.3735442,0,-7.4696099644639,0,0,-2.1978798,-0.10894938,-7.8200903,0.0224770798231193,1,0.023324283673398,0.0295388887482506,1.4,6,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
2.8073568,1,-8.641744,0,0,-2.29481777908366,-1.2420222,-7.92482,0.0436673236015828,1,0.0174772522905738,0.0379242110691167,2,7,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
2.8073568,1,-8.641744,0,0,-1.98516074748537,-1.17710820348606,-7.92482,0.0324441055744456,2,0.0140597062986596,0.0379242110691167,2,7,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
2.65880364566546,1,-8.641744,0,0,-1.99334470844067,-1.11630610448873,-7.92482,0.0345888720256526,3,0.0140224668373832,0.0379242110691167,2,7,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
2.8073568,1,-8.641744,0,0,-2.11193966406466,-1.24054453941709,-7.92482,0.036401532356161,2,0.0101603433167828,0.0379242110691167,2,7,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
2.8073568,1,-8.09612020170385,0,0,-2.07406176619405,-1.2420222,-7.92482,0.0425192217877414,2,0.00912720247339267,0.0379242110691167,2,7,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
3.45779434426643,0,-7.5850477,0,0,-2.00748010409656,-1.4829903,-4.390138,0.0517576797147542,2,0.0223564393237807,0.0517576797147542,2,8,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
5.7405987,0,-7.4553385,0,0,-2.32572244587258,-0.6514441,-5.922193,0.0386836482602523,1,0.0320582957805928,0.0349504715479924,1.66666666666667,9,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
5.7405987,0,-8.20919112850325,0,0,-2.0942924909235,-0.6514441,-5.922193,0.0400307926548715,2,0.0188670492264262,0.0349504715479924,1.66666666666667,9,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
5.7405987,0,-7.6133707788459,0,0,-1.95543434089865,-0.6514441,-5.922193,0.0261369737288533,2,0.0229412623756779,0.0349504715479924,1.66666666666667,9,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
6.9541554,0,-8.518265,0,0,-1.68984592427591,-2.0966113,-7.587343,0.0241427281486691,1,0.024484552056909,0.0308205810586485,1.5,10,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
6.9541554,0,-8.518265,0,0,-1.87691770772209,-1.75567313516241,-7.587343,0.0374984339686279,2,0.0238880627572773,0.0308205810586485,1.5,10,24,"sim","cfs","bn_10","NA","NA","NA","NA","MOC"
