x1,x2,y
3.5870044,-1.71543,1.0
0.74828804,-0.5335855,1.0
-4.8976593,0.23096807,1.0
1.6235764,-0.060584515,1.0
2.2223713,1.8040771,0.0
5.392807,-0.0017299503,0.0
4.4916563,0.1354549,0.0
-0.54700625,0.64079684,0.0
2.4133933,-0.40099806,1.0
-5.2585945,-0.018300414,1.0
1.6095515,-0.064866565,1.0
0.67813975,-0.046879977,1.0
-0.20619345,-1.5526601,1.0
5.451867,-2.2085888,1.0
-2.0422149,-0.1020084,0.0
-3.2284827,1.2972181,0.0
4.741107,-1.9227968,1.0
-3.621098,-0.35276395,1.0
7.4349127,2.5216396,0.0
-0.77426016,-1.755611,1.0
-1.8465025,-1.8653942,1.0
1.1635329,0.18677315,1.0
4.6450634,0.30678266,0.0
0.8179661,2.0692086,0.0
-1.2122092,-0.21677354,0.0
1.8577844,-0.23539232,1.0
-3.9078233,1.7189193,0.0
4.7398143,-0.29845485,0.0
4.5324807,-2.1746953,1.0
-3.5735414,1.6346403,0.0
-4.496579,1.5848604,0.0
4.1546135,-1.509927,1.0
3.2792208,0.8963794,0.0
0.8234004,-0.8482972,1.0
1.832315,2.0182862,0.0
-3.39567,-1.3010522,1.0
2.6908538,1.8626336,0.0
-3.0941029,1.102584,0.0
-4.1579185,2.0172753,0.0
-6.5952263,-1.9008565,1.0
-1.0710907,0.1730532,0.0
1.9610407,1.9419352,0.0
-0.15277505,0.9876971,0.0
-3.843165,1.4765666,0.0
7.038468,-0.2931801,1.0
0.8259214,1.8953536,0.0
1.0436202,-0.22588071,1.0
-0.066684484,-0.60893464,1.0
2.658052,-0.58426064,1.0
1.7352846,2.4291234,0.0
2.9254785,1.5044272,0.0
-0.49222767,-0.9453683,1.0
1.0741001,-0.1077058,1.0
-2.7687316,0.31254423,0.0
0.91131335,0.14937094,1.0
7.7463827,-0.057587232,1.0
-1.0100284,-2.1439328,1.0
3.2823746,-1.1695293,1.0
-1.5068488,-2.0436332,1.0
-0.28132105,0.17087674,0.0
-2.0540333,-1.6083395,1.0
2.8853896,-1.1323725,1.0
-1.1306186,-0.392961,0.0
1.8676665,1.9269649,0.0
2.5259545,-0.59836626,1.0
-1.074658,0.36888856,0.0
1.4824073,-0.14781798,1.0
-0.24021062,0.74414104,0.0
-2.1070142,0.6129538,0.0
1.2518969,-0.52773136,1.0
0.10872388,-0.002779305,1.0
-2.6958973,0.3908205,0.0
-5.439903,1.850833,0.0
1.3986499,2.2006319,0.0
3.1080759,1.2885528,0.0
-0.5170889,0.4505296,0.0
-3.0171137,0.42169133,0.0
-2.316189,0.42296338,0.0
2.243323,-0.5249613,1.0
-1.2890165,-1.6639997,1.0
-0.29725456,-1.1737949,1.0
-2.8857975,0.7219851,0.0
-0.64486307,0.2804378,0.0
-1.4320724,0.31816548,0.0
0.74599886,0.3248121,1.0
0.88620865,1.9463803,0.0
0.32743934,1.3514992,0.0
2.0196555,0.5145347,1.0
2.019044,2.212557,0.0
2.7880714,-0.43000376,1.0
-0.42474842,-1.6419637,1.0
-3.6256447,-0.19686908,1.0
1.2080892,1.849989,0.0
3.6328835,-1.9543357,1.0
0.90090793,0.11997789,1.0
0.5503308,-0.38517588,1.0
2.360931,-0.66467553,1.0
1.9172356,0.026637845,1.0
2.5717986,-0.27954775,1.0
2.7869334,1.1894369,0.0
-0.31443724,1.1505325,0.0
-0.12693596,-0.5995372,1.0
1.7389224,1.4561079,0.0
1.6162653,-0.65488315,1.0
0.2740987,-0.7219152,1.0
-5.6830573,1.9888487,0.0
1.055661,2.0054245,0.0
0.630503,2.0635257,0.0
1.5576108,-0.057314124,1.0
-4.479243,2.0717857,0.0
-0.6904273,0.39819288,0.0
1.1987184,1.5422353,0.0
3.5152547,-1.5596408,1.0
4.4003806,-2.3011327,1.0
1.6286643,1.7283982,0.0
-0.5794666,-1.4918554,1.0
1.3066261,1.9719465,0.0
-1.1725515,0.27433464,0.0
-0.645117,-0.05338812,0.0
-2.5525875,-2.0168905,1.0
-0.4001611,0.094830334,0.0
0.2165792,-1.0948689,1.0
-3.0844293,-0.43286008,1.0
0.76476073,-0.37755305,1.0
-3.6869993,-0.65218437,1.0
1.5465343,0.14269526,1.0
-1.6684189,-0.04548299,0.0
-0.61351657,-1.446661,1.0
0.2547388,1.485555,0.0
0.13541882,1.2539885,0.0
0.84559286,0.32041025,1.0
-8.018153,-1.7808932,1.0
-1.7028065,-2.037751,1.0
5.5887823,-1.4355099,1.0
4.7403126,-1.9997232,1.0
-4.248106,1.812704,0.0
-0.91108847,-1.260981,1.0
2.5048723,1.5636207,0.0
-0.46063113,-1.5172672,1.0
3.5588822,0.7061423,0.0
8.227745,0.2138134,1.0
1.1234543,0.04473959,1.0
-0.59610355,-1.9049615,1.0
-4.0279074,1.8347515,0.0
0.77963924,0.11943498,1.0
-3.441288,1.2190064,0.0
2.6108136,1.2558467,0.0
1.9625111,-0.27723396,1.0
0.59127796,1.4507104,0.0
-0.27383134,0.37172952,0.0
2.858325,-0.6585773,1.0
3.618597,0.6179486,0.0
-0.4927628,0.52407044,0.0
0.22192681,-0.2268948,1.0
4.1640697,-1.7892227,1.0
5.7885027,0.12787119,0.0
1.1644819,0.13229524,1.0
-0.34409112,0.71035147,0.0
-5.653683,1.6573244,0.0
0.79623854,2.093531,0.0
1.9692316,2.1324322,0.0
2.2995598,-0.6885309,1.0
4.705786,-0.056098416,0.0
-0.45164293,0.51200575,0.0
-1.6996303,-0.3678057,0.0
-0.04358661,-0.9139218,1.0
1.8722279,1.5755605,0.0
8.899026,1.7010939,0.0
6.4086337,-0.7183442,1.0
-2.9695168,-0.9895427,1.0
2.0491586,2.4098375,0.0
-1.3032835,-2.1445763,1.0
0.5555997,0.024918765,1.0
-2.643783,0.18784666,0.0
-0.983299,-1.5130794,1.0
2.5625958,-1.0994301,1.0
-4.030651,1.8427906,0.0
2.4416707,1.5336863,0.0
-2.9799037,0.41194043,0.0
1.6084192,1.8298354,0.0
-3.2425482,1.1191211,0.0
2.2879457,-0.0002450794,1.0
4.1219406,0.17656845,0.0
2.0291476,2.1467013,0.0
-4.7734427,-0.39974234,1.0
1.1047959,0.17514718,1.0
1.3702314,0.2135448,1.0
3.624315,-1.5584388,1.0
-4.264307,1.9516087,0.0
0.42894846,-0.65629303,1.0
4.361535,-2.049241,1.0
-1.423312,-0.1452977,0.0
1.455083,1.9944999,0.0
0.72778845,1.480191,0.0
-4.81623,1.8925549,0.0
2.1843557,-0.33179778,1.0
1.8327255,1.679427,0.0
3.664208,-1.697372,1.0
2.3775122,1.1028755,0.0
0.67436856,1.4616886,0.0
0.86319566,-0.37986365,1.0
0.10445964,-0.5970317,1.0
1.1697615,2.2128706,0.0
-0.60831213,0.40541738,0.0
2.0965695,-0.39226198,1.0
-4.8558493,1.8293096,0.0
1.4301063,1.848024,0.0
0.07732171,-1.0923988,1.0
2.363861,-0.6254275,1.0
1.1620988,1.1703632,0.0
-3.14393,1.0766785,0.0
2.9014206,-0.4935032,1.0
1.8541443,-0.21099657,1.0
-0.9719429,-1.656047,1.0
0.1393494,0.6451378,0.0
-1.4443231,-2.01605,1.0
1.4717627,2.028808,0.0
-3.7670295,2.1369607,0.0
-1.3056273,-0.26735654,0.0
2.4121246,-0.46267378,1.0
4.9161196,-1.5782156,1.0
1.1191742,-0.18644845,1.0
-3.0060353,0.23490453,0.0
1.2837362,2.031393,0.0
-3.8308907,1.8276331,0.0
0.80304116,0.093934685,1.0
-4.684865,0.0360828,1.0
-3.926684,1.76947,0.0
0.83756196,-0.21413687,1.0
6.739838,-0.5404503,1.0
-0.6367252,-2.1037989,1.0
4.832425,-2.5039413,1.0
5.257,-1.6066736,1.0
2.9574347,1.0433152,0.0
0.8191885,1.8587247,0.0
1.7227639,2.688792,0.0
-2.1208982,-2.3756123,1.0
0.035484433,-0.7247469,1.0
-4.419798,-0.067702666,1.0
-6.3113184,0.65639675,0.0
4.539006,0.019878486,0.0
1.6816438,-0.09163563,1.0
2.0127149,1.7704853,0.0
-1.9879217,-1.5000048,1.0
-0.31532228,-1.4269223,1.0
-2.5318928,-1.7287351,1.0
4.7791038,-0.11772945,0.0
2.6425812,-1.0186685,1.0
-1.7976804,-2.2354655,1.0
0.44911915,1.7634943,0.0
6.7530684,-0.5025883,1.0
1.2855142,2.0506337,0.0
-5.9009275,1.5204134,0.0
-0.9011682,0.33315957,0.0
-3.0112288,0.9712304,0.0
-3.3367717,0.61106765,0.0
-0.94078815,0.8664197,0.0
-3.307644,0.7180531,0.0
1.0413575,-0.45045134,1.0
0.92309606,-0.6308732,1.0
1.7532815,-0.16118307,1.0
0.8433787,-0.2958396,1.0
-2.6538575,-1.4155434,1.0
6.733597,-0.1720311,1.0
5.2203393,-2.5753086,1.0
3.1387088,1.0524607,0.0
-1.7216246,0.25817814,0.0
2.5473046,-0.5867865,1.0
-2.7418733,-1.5432211,1.0
0.738406,-0.28091082,1.0
-5.9126964,1.6585147,0.0
0.3967901,-0.5286496,1.0
-4.5349655,2.1680586,0.0
0.4666443,1.7991636,0.0
-0.91610885,-1.5192343,1.0
6.1669846,-0.93426347,1.0
-3.280015,-0.7549507,1.0
8.098566,0.11297785,1.0
0.35000515,1.2130445,0.0
-3.311223,1.3552014,0.0
-0.008132261,1.5991693,0.0
-5.9306164,1.183111,0.0
-0.41990972,-1.299919,1.0
-4.309096,2.1466238,0.0
-6.7912006,0.428537,0.0
1.6126254,2.133987,0.0
-0.59170544,-1.3194239,1.0
6.2535915,0.8673462,0.0
-1.6710899,-2.6056364,1.0
3.3949115,-1.5531527,1.0
-4.37714,0.11788285,1.0
-1.2770681,-1.6754388,1.0
-3.0162106,0.93872905,0.0
-0.19993699,-1.6205472,1.0
2.9036236,1.0409696,0.0
-0.78003013,-1.7167617,1.0
3.4400487,-1.4736131,1.0
-4.196772,-0.5656249,1.0
1.4660687,2.117983,0.0
4.1316957,-0.029996693,0.0
-2.8238552,0.33175403,0.0
-2.103819,-2.0230322,1.0
-0.6779568,-1.6815192,1.0
-1.7551136,-2.1165502,1.0
6.0499253,-1.3480203,1.0
-0.47544372,0.7261712,0.0
1.3207226,0.17800003,1.0
0.24075782,1.4550176,0.0
0.64671195,-0.3177775,1.0
-3.3309083,1.020052,0.0
0.6113459,-0.50053626,1.0
2.5189922,-0.7418301,1.0
2.047052,2.1878352,0.0
-0.7775222,0.18480399,0.0
-3.6843002,1.1746477,0.0
0.07562153,1.4086676,0.0
1.4151917,2.5720243,0.0
-2.1506853,0.07238698,0.0
-0.45700878,0.4671948,0.0
1.6754719,-0.16522108,1.0
-2.1976466,-0.030036971,0.0
-0.7954668,-1.7332262,1.0
5.553655,0.50735366,0.0
3.8167996,-1.5268103,1.0
0.4451799,0.9655826,0.0
-4.6622534,1.918556,0.0
1.8651338,1.9177545,0.0
-0.44145924,0.26051122,0.0
-3.4301987,1.3964119,0.0
1.2259449,-0.08865582,1.0
3.5982516,-1.187309,1.0
7.2539034,-0.3764485,1.0
-2.2990575,-1.6329434,1.0
0.7780932,1.6059681,0.0
-1.5922551,-2.0773153,1.0
8.84333,1.1970114,0.0
0.31404787,-0.51392394,1.0
1.1155722,2.0854974,0.0
-4.2697144,-0.08283011,1.0
0.35373223,-0.5761331,1.0
1.0783527,1.5177172,0.0
3.5140307,0.9108287,0.0
0.8853302,-0.4737069,1.0
4.352544,-1.8924533,1.0
1.8462579,0.42577845,1.0
6.4190044,-1.0904888,1.0
-0.45733047,0.63201165,0.0
4.4436345,-2.0498378,1.0
-3.0725565,0.91725,0.0
3.161925,-1.3613883,1.0
-4.348776,0.30429006,1.0
4.318758,-1.9426827,1.0
-0.5005264,-1.9368103,1.0
-1.0131528,0.10893549,0.0
5.990548,0.23283032,0.0
3.8092272,-2.0346992,1.0
-1.0280058,-2.196407,1.0
-3.6490502,1.468592,0.0
0.44273436,-0.54466635,1.0
2.8845892,0.94824815,0.0
0.654575,1.3945158,0.0
2.9706278,1.3606217,0.0
-2.8158536,0.42373288,0.0
0.72060317,2.330557,0.0
-2.0070667,0.045437332,0.0
5.2498446,-1.9202133,1.0
-0.028692484,-0.775478,1.0
0.76726496,2.1247866,0.0
6.6575346,1.9068766,0.0
2.407486,1.9369731,0.0
-1.8754828,-0.48298454,0.0
2.1223464,1.4644387,0.0
-2.461397,0.68767023,0.0
1.5528585,2.2934566,0.0
1.0000529,-0.3708508,1.0
1.4414753,1.6608394,0.0
1.0592364,1.819417,0.0
-3.3580003,-0.84559083,1.0
2.142436,1.584102,0.0
3.594967,-1.5787259,1.0
-5.5662723,-0.4996524,1.0
3.2747538,-1.248132,1.0
2.9018388,-1.0393958,1.0
2.7411141,1.5331116,0.0
2.5673122,-0.85585177,1.0
-1.5591178,-2.474031,1.0
-2.4499474,0.41526398,0.0
-0.06297705,0.8284185,0.0
4.180641,-2.2666276,1.0
3.0424912,-0.9921789,1.0
-2.159334,-1.8385378,1.0
1.0642369,-0.06418979,1.0
-2.2274542,0.3676591,0.0
2.1422708,1.3487706,0.0
1.7735374,1.7414763,0.0
-4.842474,1.8294684,0.0
-2.1321757,-1.6816082,1.0
-3.242418,1.2138916,0.0
-4.8232226,2.0622385,0.0
-3.4982758,1.4828857,0.0
-0.31128466,-1.3284066,1.0
-0.58568096,-1.8259008,1.0
6.1117544,1.5659448,0.0
-2.0284379,-1.6785313,1.0
-6.326248,1.0043087,0.0
2.8522701,1.4746892,0.0
-0.18274093,-0.85621905,1.0
-0.14749497,0.5302487,0.0
3.2407465,0.84625405,0.0
-0.25006792,0.6493341,0.0
-7.381598,0.32042313,0.0
-1.697137,-0.102819,0.0
-0.17233832,0.65494674,0.0
6.3326797,-1.0469579,1.0
-1.2311347,0.33581057,0.0
1.681942,2.3882236,0.0
-1.0163434,-1.71184,1.0
3.34722,-1.3255197,1.0
5.8053346,0.24329144,0.0
3.1510715,-0.98937154,1.0
-2.5019872,-1.9782429,1.0
1.7375519,1.8599255,0.0
-4.641476,2.1334898,0.0
-3.0918565,1.1355679,0.0
-4.443535,-0.26271296,1.0
3.9067519,0.7782779,0.0
-2.4361973,-0.7065039,1.0
-1.209065,-1.4761832,1.0
-0.7796887,0.043224007,0.0
1.0916021,2.0567367,0.0
-1.7392802,-1.9532627,1.0
6.208354,1.6743793,0.0
0.59243035,2.0983772,0.0
-1.3830395,0.122597955,0.0
-0.44635463,0.5296595,0.0
1.7597713,-0.054268956,1.0
1.372493,-0.03598529,1.0
5.3669176,-1.9313852,1.0
2.3386953,1.4795232,0.0
2.2053988,1.3219409,0.0
0.6749635,-0.26996398,1.0
-1.274356,0.15342888,0.0
-2.0941286,0.39040056,0.0
1.1586673,2.129263,0.0
-0.9425752,-1.5544504,1.0
0.8149024,0.24468684,1.0
0.5328181,1.167403,0.0
1.1346984,2.0520387,0.0
-1.0034246,-1.7863111,1.0
-5.994918,1.0730693,0.0
-2.0002518,0.15589441,0.0
4.791869,-1.853689,1.0
1.0782259,2.055276,0.0
1.1776402,-0.31953233,1.0
-0.12130773,-0.85180914,1.0
-2.9008605,0.77468187,0.0
-2.7495196,0.60693884,0.0
-0.8069608,-1.4643978,1.0
0.80385864,1.9653417,0.0
6.8663707,0.84546655,0.0
1.2243718,1.9610044,0.0
-1.5493405,-1.8793272,1.0
2.6074975,-0.79705256,1.0
-2.941497,0.68164074,0.0
1.4075639,1.9829022,0.0
-1.5556738,0.22206365,0.0
-3.2392712,-0.91994256,1.0
-2.720604,-1.9803329,1.0
1.2425141,1.7292112,0.0
0.27053952,1.6705532,0.0
-4.1431317,1.7438653,0.0
-1.4633148,-0.14641742,0.0
-2.7863414,0.46729276,0.0
-3.5248175,1.3231196,0.0
-4.577051,0.3931037,1.0
1.5637568,2.2004333,0.0
-3.1983085,-0.6013041,1.0
-5.0703225,-0.43925884,1.0
5.0521817,-0.068552345,0.0
1.9887428,1.5687441,0.0
-0.23751122,0.46011156,0.0
-3.724598,-1.0520065,1.0
3.9089391,-1.8719585,1.0
0.25266916,0.06900668,1.0
-2.6900444,-1.4803488,1.0
-2.4057322,-1.089511,1.0
0.13229275,-0.54204714,1.0
-0.70761174,-0.2811293,0.0
0.2783348,1.6942047,0.0
-6.732469,0.68651336,0.0
0.15574026,-0.6053864,1.0
-4.113581,2.3774576,0.0
3.7304008,-1.434205,1.0
2.213992,1.4707308,0.0
6.5997906,-0.58862275,1.0
3.6634846,-1.729592,1.0
1.8681124,0.2806402,1.0
2.591451,-0.38551173,1.0
4.167944,-1.8304245,1.0
-3.803001,-0.35952178,1.0
0.0031586718,0.8760267,0.0
0.12411332,-0.4033967,1.0
-0.42494655,-1.1423328,1.0
3.6558032,-1.2434424,1.0
0.71008974,1.252027,0.0
1.9925461,0.34889302,1.0
-0.92447996,0.36207753,0.0
1.4920368,0.00046069804,1.0
-0.18786776,-1.4332166,1.0
6.0825434,0.6330618,0.0
2.741562,1.153677,0.0
6.300606,1.1466038,0.0
-4.5203147,-0.20009933,1.0
-1.0845225,-2.120802,1.0
-0.9010005,-1.4758056,1.0
-1.4915555,-1.8367949,1.0
-1.3877089,-0.38596618,0.0
-5.875226,1.5368901,0.0
-3.8683486,1.5962784,0.0
-4.8636003,1.9101552,0.0
5.445402,0.45320505,0.0
-1.3100727,0.46237564,0.0
1.9101367,2.160454,0.0
-1.1362889,-1.4754996,1.0
1.369987,-0.3474061,1.0
5.5703964,1.0265131,0.0
0.4624977,-0.6990488,1.0
-3.2463412,-1.3898273,1.0
1.1394489,1.9665736,0.0
3.8549104,0.28695917,0.0
-1.6095092,0.15691482,0.0
-0.89817095,-2.180218,1.0
-1.2950273,-1.8451835,1.0
-0.43221354,-1.754766,1.0
3.5809557,-1.1166418,1.0
5.569559,-1.6858084,1.0
2.6298754,-0.16613606,1.0
0.4592992,-0.30113047,1.0
2.9795103,-0.82446766,1.0
-4.456414,0.07361183,1.0
3.4844832,0.88584805,0.0
-1.6614385,-0.13557462,0.0
-0.60020494,-1.505164,1.0
1.7983096,0.2747319,1.0
-3.6606889,1.999001,0.0
0.24138513,0.83997077,0.0
1.6012069,2.5603683,0.0
0.7492536,0.0010226369,1.0
-3.2451103,1.0240792,0.0
2.132406,-0.27800503,1.0
-3.5321124,1.585887,0.0
-0.7606623,-0.30196774,0.0
2.4702454,0.054058313,1.0
-4.5331917,1.8504447,0.0
-2.6577055,-1.3374573,1.0
6.242956,0.72611326,0.0
0.13391793,-0.5528211,1.0
-1.2830203,-1.8309695,1.0
4.755574,-1.9823344,1.0
-4.784693,1.637224,0.0
0.14541149,-1.0433347,1.0
-0.30408335,-1.4866061,1.0
2.094745,1.8635086,0.0
5.0700126,-1.7749324,1.0
4.404584,-1.9534452,1.0
-2.08665,-1.5588131,1.0
-3.0013232,-0.7801652,1.0
4.3478985,-1.9457338,1.0
-0.2453613,0.8897263,0.0
-0.24078608,-1.3848119,1.0
-1.6890471,-0.045793973,0.0
1.3468542,2.0436943,0.0
0.629999,-0.7734424,1.0
5.0892515,-1.2934532,1.0
2.5160217,0.7619471,0.0
-0.8788848,0.40045285,0.0
1.1644626,2.1757188,0.0
2.4873705,-0.20450237,1.0
5.927995,-1.254546,1.0
3.1268501,-0.69629943,1.0
4.205526,-1.7578523,1.0
-2.3370123,-2.2522473,1.0
0.67317665,-0.571281,1.0
4.6124988,-1.8463694,1.0
0.15948957,-0.84231114,1.0
4.1347685,0.031435847,0.0
1.7061335,-0.35134628,1.0
1.798684,1.6916287,0.0
-3.0827315,0.3741827,0.0
-2.269415,-0.6239597,0.0
6.36553,0.9439306,0.0
0.8688227,2.0175014,0.0
0.018074036,-1.2370634,1.0
2.3163288,0.19932783,1.0
-1.0290519,-0.09528747,0.0
-1.131145,-2.405685,1.0
0.6014057,1.5516583,0.0
-1.8286614,-1.9206649,1.0
0.25794554,-0.44159636,1.0
1.9859375,-0.39041615,1.0
-2.1905541,0.2640317,0.0
4.6704407,-1.976883,1.0
3.9171534,-1.9354362,1.0
-1.1507928,0.25500107,0.0
1.1048712,-0.14555655,1.0
-1.4007457,0.1443127,0.0
0.45567977,-0.8196943,1.0
-2.758648,-1.7427632,1.0
3.8288212,0.1919893,0.0
-1.1413594,-0.29291502,0.0
0.9810461,2.083201,0.0
2.2812684,0.13340637,1.0
3.073734,-1.1251727,1.0
6.081421,-0.981851,1.0
4.0604234,-1.0680482,1.0
4.705674,-0.21106136,0.0
6.8587356,-0.5712826,1.0
-0.2993894,0.9311697,0.0
-6.0821667,1.5969751,0.0
-0.066419125,-0.7229351,1.0
2.3082209,-0.13482527,1.0
0.4015056,1.0471452,0.0
3.234224,-1.2638363,1.0
-1.7726846,-0.050701827,0.0
3.237712,-1.266366,1.0
-1.6007459,-0.31125724,0.0
-1.259335,-2.303551,1.0
0.87150717,2.2837508,0.0
-2.4386325,-0.11382404,0.0
2.7062442,-0.70539033,1.0
-2.3128233,0.19407767,0.0
0.40812683,-0.81415987,1.0
1.3379897,1.9928964,0.0
-3.5152283,-0.6502053,1.0
-2.8602548,-1.1245332,1.0
0.4270385,1.5752724,0.0
6.780884,-0.9079925,1.0
-1.2806165,-1.293246,1.0
4.694232,-2.0620074,1.0
-4.25238,1.4219638,0.0
1.072572,-0.003450729,1.0
-1.5359716,-1.8334218,1.0
0.063833475,-0.66132206,1.0
0.9615429,-0.6497047,1.0
-0.028510332,-0.766068,1.0
-2.3023036,-1.9781635,1.0
-0.7435403,-1.7807802,1.0
-1.8475325,-1.6646945,1.0
0.41968632,1.5704533,0.0
-4.73522,-0.5091974,1.0
-5.148593,1.9794273,0.0
-0.5229335,-1.7732605,1.0
-5.77098,1.7327554,0.0
-1.8232772,0.24149963,0.0
-0.011544861,0.85277826,0.0
-1.9694899,0.33682382,0.0
-0.2105037,-1.2061359,1.0
-2.9630957,-1.2140286,1.0
-4.3118453,0.34315047,1.0
-1.753861,-1.997415,1.0
-4.182289,-0.4142946,1.0
3.0573099,1.0017847,0.0
1.4261494,2.0401635,0.0
5.8982086,0.47900623,0.0
-0.45877862,-1.671674,1.0
4.792902,-0.41662043,0.0
-2.9944088,0.5632769,0.0
1.2528615,-0.15048441,1.0
2.6039705,-0.66961634,1.0
0.7858629,1.5000509,0.0
1.2572947,2.4756818,0.0
-1.0290656,-2.005518,1.0
1.797719,-0.015544174,1.0
3.09873,-1.0702261,1.0
-2.7311623,-1.3264021,1.0
-1.5585575,-2.0153766,1.0
-4.043685,-0.851846,1.0
1.493307,0.6092404,1.0
0.9946634,2.182947,0.0
1.8623271,2.0395656,0.0
-0.6140561,-2.2847736,1.0
-0.8325739,-1.2361978,1.0
2.3401403,0.34018147,1.0
-2.4400024,0.05204293,0.0
2.7457316,-0.74965453,1.0
-5.932886,0.9175735,0.0
4.0136695,-0.39650935,0.0
-0.1631912,-1.0652766,1.0
3.72863,-1.7749918,1.0
6.1687574,-1.2499775,1.0
0.8083112,1.9489563,0.0
-0.86362004,-1.8202379,1.0
3.9317436,-0.7963286,1.0
1.0516007,-0.073237784,1.0
-1.8552651,-0.33053643,0.0
-2.210022,0.89355284,0.0
0.1941734,0.4862147,0.0
4.675075,-2.7475595,1.0
2.7715402,1.717802,0.0
2.0555913,-0.26691565,1.0
3.3644695,-1.6394672,1.0
4.329262,-2.1943133,1.0
1.4784597,1.88443,0.0
1.7816734,0.23051721,1.0
2.4434166,-0.5240765,1.0
-4.8276224,-0.2414515,1.0
-0.68419135,0.6574591,0.0
-3.0061393,-2.2607467,1.0
7.2513895,1.4390255,0.0
3.4837728,0.7491326,0.0
2.4334447,1.6371071,0.0
-3.0725365,1.4203336,0.0
-5.705501,-0.7438617,1.0
5.6341505,-1.0129431,1.0
-1.7504692,-0.6347819,0.0
-5.4612236,1.6962754,0.0
-2.3623018,-0.011434972,0.0
5.8685904,-1.5527353,1.0
-2.6596558,0.6430194,0.0
-1.1233947,-2.1362753,1.0
-6.9650993,0.7420639,0.0
