x1,x2,x3,x4,dist_x_interest,no_changed,dist_train,neg_lik,dist_x_interest_all,no_changed_all,neg_lik_all,dist_train_all,nondom,dist_x_interest_nondom,no_changed_nondom,neg_lik_nondom,dist_train_nondom,id,runtime,job.id,problem,algorithm,dataset,n_synth,node_selector,weight_coverage,weight_proximity,cf_method,log_probs
-4.5897136,-0.3687138443,-0.88827348672,0,0.128628632422297,2,0.0079356239412919,0.81469286472036,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,True,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.545335459010429
-4.5897136,-1.0275868055,1.12019204674,0,0.217777970247419,2,0.0119421294110809,0.950111132917109,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.303566646357158
-4.5897136,-0.1887040127,-0.83053219255,0,0.120434558212216,2,0.0069504389333621,0.847036573171255,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,True,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.9185693403647885
-4.5897136,-0.8215691414,-1.33551674343,0,0.141194934513475,2,0.0081166306654208,0.968830950765322,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.958253851773562
-4.5897136,-0.4781619236,0.82370120472,0,0.180169984183314,2,0.009902627330722,0.889922132805707,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.625244374532683
-4.5897136,-0.2627055766,-1.16800848681,0,0.115442061862063,2,0.0033203434826376,0.871201975089605,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,True,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.043673184278912
-4.5897136,-0.2968533331,0.25316110598,0,0.155162160880086,2,0.0047654601512629,0.80521698973195,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.492536707569425
-4.5897136,-0.8613637105,-1.6528931,0,0.134888574662517,1,0.0144433105989465,0.985817389050194,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.513234212788539
-4.5897136,-1.0626603745,-1.6528931,0,0.1457723859269,1,0.0088094670090341,0.979800804278217,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.960178099413017
-4.5897136,-0.4059851074,-1.6528931,0,0.110266930808654,1,0.009948550418239,0.97557322608605,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.4715378071549665
-4.5897136,-0.230719638,-1.6528931,0,0.100790587524032,1,0.0106154120702253,0.964953558405506,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,True,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.815610084080926
-4.5897136,-0.1088480884,-1.6528931,0,0.0942011740782919,1,0.0109496756376958,0.975763552011546,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,True,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-6.168927219036519
-4.5897136,-0.7846175296,-1.6528931,0,0.130739022794247,1,0.0172252550616812,0.983172907692733,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.411739269459955
-4.5897136,-0.2955560975,-1.6528931,0,0.104296198467733,1,0.0095835035182924,0.965810634041513,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.665162359067418
-4.5897136,-0.9639042709,-1.6528931,0,0.140432790270272,1,0.0117139577638643,0.98468817491155,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.708268174121251
-4.5897136,-0.6440372563,-1.6528931,0,0.123138056480704,1,0.0100558233788114,0.97729330363819,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.3249176724706695
-4.5897136,-1.0028083601,-1.6528931,0,0.142536276517145,1,0.0112740323115998,0.981357834501921,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.8000116172040785
-4.5897136,-0.9935191377,-1.6528931,0,0.142034022076433,1,0.0117762867523117,0.981760336603758,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.7772197914029935
-4.5897136,-1.0673124996,-1.6528931,0,0.146023919412655,1,0.0090610004947887,0.979783422245955,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.973592189449225
-4.5897136,-1.0413704143,-1.6528931,0,0.144621269440226,1,0.0091890393885193,0.980097334377316,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.900565001235461
-4.5897136,-0.145905589,-1.6528931,0,0.0962048180257155,1,0.0129533195851194,0.971100905334857,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,True,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-6.05221342830602
-4.5897136,-1.1485075518,-1.6528931,0,0.150414015135983,1,0.0063874075082212,0.98245180989951,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-6.230091461683895
-4.5897136,-1.2146752128,-1.6528931,0,0.153991602165094,1,0.0070976928338192,0.987482180795834,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-6.47037806106757
-4.5897136,-0.9874170524,-1.6528931,0,0.141704091398971,1,0.0115258817017078,0.982033726808417,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.762550270184166
-4.5897136,-0.15823222,-1.6528931,0,0.0968713006323507,1,0.0136198021917546,0.969744919775908,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,True,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-6.015123699913131
-4.5897136,-0.2872966136,-1.6528931,0,0.103849620456342,1,0.0100300815296837,0.965536439241979,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.682827686879424
-4.5897136,-1.1367216362,-1.6528931,0,0.149776768206901,1,0.0070246544373026,0.981741145274581,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-6.190234635730993
-4.5897136,-0.3756607014,-0.26194446571,1,0.395695735608876,3,0.0052256857767818,0.935260879750957,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.29845597091354
-4.5897136,-0.5478615634,0.07166974313,0,0.163897107468586,2,0.0046487102896095,0.850716759878356,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.040930592446584
-4.5897136,-0.4833477306,-0.02751201467,0,0.157765773776105,2,0.0050528123145369,0.839453275393901,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.079123221059477
-4.5897136,-0.7984707053,-0.87036498936,1,0.402342203336403,3,0.0035209546215714,0.845516484411822,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.548032163186066
-4.5897136,-0.8627653942,-0.17619067991,0,0.174318076868125,2,0.0051521528335983,0.857172052971211,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.143854678585654
-4.5897136,-0.309167849,-1.72135743151,0,0.10685672132147,2,0.0079821451606955,0.967546906211528,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.756778980098863
-4.5897136,-1.0031793028,1.85075403482,0,0.235927569867159,2,0.0070503197099073,0.9901549418773,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-6.574291870506202
-4.5897136,-0.699881165,0.29440817376,0,0.178052499453627,2,0.0099740528391624,0.835121635156874,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.092943368343786
-4.5897136,-0.8821077989,-0.81371151344,1,0.408374136231096,3,0.0039040776384791,0.89828267049087,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.5775111484450814
-4.5897136,-1.2870385813,-0.81835819123,1,0.430144308752038,3,0.0135597375337058,0.949589541981797,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.423929643242042
-4.5897136,-0.5371158755,0.24565655128,0,0.167952804913091,2,0.0071258207410641,0.834517128050071,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.109451657130555
-4.5897136,-0.2133829718,-0.62258014398,0,0.127310777997598,2,0.0060549506272213,0.827529000983497,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.716402665378719
-4.5897136,-0.3175627895,-2.05320304578,0,0.116154218048315,2,0.0067264130317543,0.989627124912121,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-6.3938150964527525
-4.5897136,-1.506846516,1.15766781318,1,0.494689548980385,3,0.0064944422493239,0.991504996433244,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-8.263501820740489
-4.5897136,-0.2483978515,-0.97238537679,0,0.119881766774405,2,0.0019905471016731,0.866884594501699,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,True,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.875124124629677
-4.5897136,-1.0822250589,2.51955317166,0,0.258024770261675,2,0.0239133531043749,0.998769416835034,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-8.4970680663187
-4.5897136,-0.8140223914,0.54246988221,0,0.190834722444115,2,0.0075461019647561,0.844004681522494,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.321728283241158
-4.5897136,-1.379514604,0.42704768229,0,0.218334075376938,2,0.0119217603690802,0.972991672228579,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.89582298142538
-4.5897136,-1.5089091016,-0.86586527646,1,0.440874467013721,3,0.0079165345850608,0.955087048213686,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-6.370657427810937
-4.5897136,-0.5624872541,0.81244218841,0,0.184429279696594,2,0.0061397981806549,0.882939970228686,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.531118819108052
-0.6297448951,-0.3963462532,1.83180710067,0,0.293920992960843,3,0.0137181891574511,0.983073470441136,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-7.171824246155797
-2.1485978791,-0.3357399815,1.22497027997,0,0.239450371659229,3,0.0058405008724769,0.820494661175441,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.83724696530773
-4.3571830209,-0.8253590531,-0.57586703684,0,0.167005993631798,3,0.0045435894196282,0.792706757387413,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.026205570150636
-3.7230041584,-0.9620715043,0.95096495307,0,0.229710376262034,3,0.0045502406675576,0.679200764005711,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.368384275831574
-0.4706803122,-0.0219190842,0.36180732314,0,0.238168890477768,3,0.017081512079849,0.970340288861603,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-6.260496036914066
-3.5400868637,-0.2624500239,-0.42000906097,1,0.409564506025617,4,0.0082391028621097,0.898322391721557,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.909449267101733
-2.7728719397,-0.6274993125,1.39619178944,0,0.245393866824344,3,0.0085269102600247,0.811067486955734,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.599914214495192
-1.4051973132,-0.0277645694,0.89688773492,0,0.231196611077719,3,0.0175019352100402,0.93053645449822,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.804355304059164
-4.179325888,-0.3342529732,-0.40660781125,0,0.149064358054449,3,0.0016069592688618,0.600598079207314,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,True,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.014042465954794
-3.6778695848,-0.3771592877,-1.54058847063,0,0.132726538370598,3,0.0033945709707751,0.846062595454517,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.719239829853066
-3.4155080319,-0.5790389005,0.89653914771,0,0.214640182443291,3,0.0066280077713324,0.581123913530329,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-3.935624991940838
-3.9835930905,-0.373458057,0.05502738607,0,0.167999774931308,3,0.0070832728455399,0.510407520684652,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,True,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-3.8099924123061726
-2.9948149752,-0.8784275502,-1.66667027617,1,0.422953503779211,4,0.0147121904106769,0.931573330344984,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.318296194908592
-1.4696904609,-0.6610701911,-1.7357937823,0,0.198209741176628,3,0.0064305219689385,0.975813164994995,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.151062826678369
-3.4118055258,-0.6079463357,0.35011344365,0,0.201726441388494,3,0.0054904106194494,0.4669141045473,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,True,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-3.4353151206694643
-3.1310410639,-1.0563935595,-0.24924354143,1,0.466474480123322,4,0.0055991007360556,0.733588162879014,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-4.170509287848292
-2.0492624339,-0.6622975014,2.50425490761,0,0.293489911834605,3,0.0242728341492133,0.994722102018229,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-7.45413051366865
-2.1281910445,-0.9995245217,-0.13064778099,0,0.239683904937978,3,0.004897454003854,0.601674942776891,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-3.783669458235357
-3.7286752596,-1.4554317033,-1.49747565347,1,0.441004592422801,4,0.0046511183637275,0.958156916935885,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.95058841186066
-2.8738370321,-0.2881523818,0.5505588608,0,0.202181944907278,3,0.0048697831577274,0.749869422889251,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-3.9572536235960554
-4.5897136,-0.3078036595,-1.6528931,1,0.354958405931126,2,0.0076559979438005,0.986822443039301,0.202041120879951,2.13935681470138,0.899738003219546,0.0097696433768916,False,0.112386358633411,1.47222222222222,0.899821571777374,0.009363352739999,1,31.109605550766,29,sim,cfs,bn_5_v2,20,coverage,0,0,ARF,-5.685486226477368
